,A,B,C,D,E,F
520,160.4160584290063,126.93285646596371,101.63790416440683,108.52860667657748,123.29959124923194,144.72263370914754
521,162.06993108697847,126.02900704349508,104.27071638972866,109.12611746154282,125.8935354397327,146.1379251296367
522,161.50260526439885,127.46214855468479,101.87104402377767,108.49166125729208,125.01501769870438,147.187805480052
523,154.11654392941296,131.3027529915435,99.72244725206771,107.33425449543958,127.00502424272115,147.20960926028374
524,155.20230597114173,130.37620403890335,101.5520890636082,111.20703852100522,125.1047300842587,145.3740548284761
525,160.025194969184,126.61125257013872,105.77763581339188,114.30407510617553,120.63453492997158,139.6634239240915
526,159.0932788900084,124.77712590184757,106.886832611045,114.0826726141328,113.92380365942203,137.75627038110656
527,156.6041435717943,126.0894723169663,109.74921934516027,113.90582798294867,116.12004613065059,139.64105563159984
528,159.850142285137,125.86254556937257,112.24078551810655,116.50206234633416,112.84541222813193,136.83608443930942
529,161.425633541166,125.41394080885158,113.71233015949826,115.92759853659203,113.2722079447831,136.9996922802198
530,157.376948846788,125.06164076677761,112.28611131810193,116.63003470908764,112.80282589714218,137.27823387552814
531,159.76793501662775,124.1051740620152,114.12957676055244,115.98019581360066,111.19309599740781,136.91412924437344
532,159.7696761772851,119.71658128253159,114.28879296334786,117.45084304836726,111.21768016931199,136.49529756965282
533,158.94001708991578,117.76828316469292,116.72869889139503,119.63738271710811,112.25277245012329,136.07524218199595
534,160.9762683561874,117.8657971941084,115.28944522019398,122.03823909729705,109.58048385684675,137.4792411325739
535,157.16976603522554,120.56652182134533,113.3243365877086,120.89957956088804,115.0247237694817,141.12493891760232
536,157.6561944048352,119.55213152637533,113.99744782356767,119.23582786544019,117.57638137157693,144.53231685142157
537,154.1588395946889,115.23605135716957,113.51811595883856,119.4586985706319,114.73896243386974,137.85320614021092
538,152.2781204508447,116.32606939571772,113.73887701937726,119.97901507601183,116.01443766745861,139.85994658995156
539,149.3057959666801,116.98877238514822,114.84662993894152,119.25210665738115,113.469897270675,137.4698349848167
540,150.44812731204246,114.25833187811165,113.04669309789557,120.21112840558663,111.273863269359,135.5218705399772
541,152.06289958401536,117.1634844283028,108.46066077989953,117.88256356704021,112.44057406242773,138.33245297393987
542,148.0988870949137,119.45155084577148,105.50565663410421,117.31598854889762,109.92287422242093,136.30279819646063
543,145.1863908771,120.93060551560075,106.11011305111882,115.05761556839886,111.98450609604835,141.61334382971475
544,146.63387824502988,122.36194618640918,105.93469615936574,118.9601064252424,113.81305978346552,137.79617230886234
545,144.99449108371198,120.6269399224498,105.92841868426407,118.64563823935657,111.90493655624469,139.16875757059614
546,143.5967930491613,120.62190533778777,106.56111660775079,118.49213104036696,112.27544991677753,135.98249056185304
547,146.12260828863913,118.80584630783244,106.62280385179201,122.9871214580462,107.51119303389261,134.03042019517588
548,148.8173092760985,118.56830479788083,109.43386695861834,128.5900682572515,106.61595367452618,132.57959640077334
549,154.39990514235467,117.3768819578166,106.8172787519125,129.40885052125023,102.5163902674004,130.02509956741682
550,153.7462424122301,117.49044966679048,106.4644285774776,127.63309610191362,102.55962969734507,129.10941070928095
551,152.56719011964213,116.10934816063639,108.46645676641337,126.56143256244081,101.35582543675659,127.79605220282752
552,152.86037512138583,115.90880685831193,108.05489995135855,129.15746826846052,101.91732668447588,128.98744865320324
553,150.77776073518487,119.2793010432577,105.84686565786521,127.86795724829759,104.93389747939194,134.08560695961867
554,152.79101598528598,116.65153408695083,104.86398992252315,132.96899192642687,101.42345923495415,132.01821371429844
555,153.38625942440817,118.60978936320905,106.76449830466595,130.60378338052527,101.41633991232514,135.06525201853324
556,155.83924937502084,118.72422096072874,106.15839964151202,130.63950070831407,106.90950455936239,139.51036245638576
557,155.13872728223942,117.80647175261424,106.58334793008149,126.77740910540808,108.50141151474486,140.41626660756916
558,153.20371611268692,119.98831867725781,104.4047709453483,123.60275909587553,109.66403365729698,142.91904724464536
559,155.5955554640576,121.02482773673866,105.93595532263495,126.75290316618832,114.56184337761373,146.2988569844527
560,154.96861279331074,120.71413485858396,105.52801637608853,126.92864177788917,114.21199078983446,146.01624696778052
561,154.23668090031302,119.55401774719745,104.34615260765582,130.3468881484785,112.52538086205774,146.8833226350801
562,152.62195469728533,119.91094686828241,102.49976164418271,124.85774936642513,113.8691280160038,147.14962573228428
563,153.78962385651417,119.99600858717547,102.98881899076748,125.17365641418867,110.93669497706568,145.65899623978896
564,154.87926789902588,119.30846958653159,103.27290871380241,124.4770375775321,107.2097996886022,142.1117966908601
565,159.1774687303165,116.226065034696,104.53448326844943,126.52726364189657,103.46309953204562,138.4053726274561
566,160.77346293281735,116.75781752416587,103.75264022937574,124.39909519363714,101.28111615002311,138.35303936324627
567,160.0080729165579,115.64206633265812,101.78912456373048,120.50055990284152,98.38069935065519,136.34226882588544
568,158.64952508041912,115.49754717889182,101.41008425755311,121.31009476792167,97.57020068154361,133.34342883232807
569,160.39800194209732,116.58361016528968,101.09134258411451,125.98197031878134,97.23530181461916,134.43238987034897
570,158.05432278019646,119.5725123771669,102.72188382083289,122.77698759784323,99.57027197946317,139.30444132417247
571,158.72675002878128,121.22233375848097,99.7438981062504,126.0796594594655,98.16997494073624,142.98666455929148
572,165.14156887871812,117.41675399100002,100.03479500140901,125.46191656590278,98.99308300575827,142.9290015860251
573,165.42837135896568,116.73382990253471,101.6288236051396,126.69532660174181,98.84439078670268,142.91921707490155
574,162.8085417696014,116.7305725208521,101.06169163368224,130.5655093363393,98.9175052602999,144.19469100800603
575,160.04868332317554,115.09367567098194,100.84309865975563,129.7412000934553,99.18368565755854,144.0265313716685
576,160.00941759555658,112.50294603150313,103.94516290031959,130.00606655881427,97.15475985402446,146.3354603061888
577,157.3065476760959,113.23809146393671,102.3919564129934,128.25556340889122,98.78291350946738,147.68441436517494
578,154.95826993592698,114.79684109671489,102.73318692931792,123.86973040868791,97.62364289763349,146.9929113655588
579,152.79887438229756,114.22556752570792,102.82355848650735,122.9854649783904,96.64107408023497,149.1917193011376
580,153.64724499913015,114.03210621666156,100.35995700276584,122.68635218915766,95.59794850962953,148.51685160587013
581,155.54739414625328,113.3566842840162,98.82301109783786,120.41779013521578,92.72104114757222,149.24809859514843
582,155.84296477763053,111.46174554809458,100.55102676725633,117.03058598561928,92.99130695045773,149.44515698435237
583,156.45375796227117,114.98553749771949,97.91483045000932,116.55428361254476,91.24275558040009,148.80200237427718
584,156.14588741508118,110.78362845984834,97.5281510688328,118.33076621595168,90.60469003956149,145.42463618874373
585,153.45809489351703,110.30675897983373,96.6760648430051,117.7255099459872,87.20941292599817,142.63918159758146
586,149.95350527354563,113.30825881186801,91.9030438083761,116.25212991519223,90.46358242849838,147.7435501855123
587,148.98317417042796,110.31097191672225,91.93865846945766,116.93599816510081,89.53107420660882,144.8782365624008
588,145.74379485507563,109.64198617960986,92.40277310466448,112.89116957666016,90.92979481247534,148.5743337425541
589,146.72903019999492,108.21250332625962,94.26312615583122,114.14974249857197,87.89138507055766,146.15888501747492
590,145.7132631480345,110.42758314691316,93.60358513411413,112.56836069941227,88.98009675664132,146.10779611484494
591,143.15871864239776,109.48573874579685,93.47903309060649,111.46275124910292,86.88577042429299,147.40178225267823
592,148.02483665995013,106.44307055291311,93.40301897422945,115.17294335949306,84.29932176348515,144.81983386383027
593,148.42274815394586,104.11292703867775,94.17187551977658,116.9100854319836,84.22806772745953,143.27369672451533
594,150.172384157828,103.75187703053477,95.47807927433226,120.33423996398835,83.89700028985494,139.0189891528378
595,148.57706497004145,103.85892103981715,94.6555794509344,120.47857704425905,83.73357993482571,138.75415818635045
596,144.24386602788772,106.62822361688211,90.59690921192379,119.83528701612582,82.81435075997997,142.6031706949622
597,145.59963959553158,106.05377828398031,89.96401220571255,116.66302951539652,81.40046598627147,144.9922537698025
598,142.2044577297952,106.57862699616913,91.10648187156436,115.31696217056553,83.79113088745413,146.32699723067824
599,144.40096317109928,104.674714621993,90.52380710113272,116.46861219021314,83.03481482972678,141.7723965483743
600,143.22967015544296,107.20096754556737,90.16376869636879,112.39156231600731,81.6278446442148,142.22801068464096
601,142.00225333085965,106.79623065753687,93.26997683574582,111.54677748678124,80.1251557117253,141.21113577371733
602,146.91771878311857,104.8561770473595,97.53934714864442,118.11260640326844,77.59483375848933,136.63730290090717
603,146.36397062636536,104.85773383808996,98.89606674600283,115.20649216104574,78.76308461289494,135.7626957990812
604,146.65061336577355,105.92394998468117,97.37561313693986,112.76805834826158,79.30522936625106,134.3584691193062
605,144.8589056317985,107.32902096672649,99.21820733780487,109.91253289248309,80.12316514159306,133.88882810295308
606,143.87302942669152,108.81398571091493,100.16033891121212,108.80347510688722,82.77637766469367,139.94367298894983
607,146.83890246968997,111.21295971599368,99.78809997493198,107.58034139747075,82.61153034229578,143.0576029310895
608,142.62554215718163,112.06217847513878,99.27349443172605,105.25869032689259,84.25416755583383,145.13127943195633
609,141.91103335467074,108.33929025922775,98.97819405576614,104.60657679323995,83.49342869126227,142.0762622709931
610,143.30742818773822,105.0115321817081,99.44573799846349,105.12121072115166,81.02389095926625,140.5034876756834
611,142.9216131518678,101.03337391591008,100.38487632768187,106.06349031737506,80.8471530426138,137.42772430052275
612,143.48574117317725,101.15302661506742,101.39474807138254,106.43479240482175,79.58889586641058,137.55113749388502
613,142.20921264094943,104.31677238311714,101.14469392417153,106.9689768217608,79.63597485698064,137.96350090733415
614,138.64715396563972,106.16310786039296,100.90970393759716,108.36265890407589,81.27948019922496,140.87333757486658
615,142.68089031831127,104.66661965383281,102.29940848176969,111.17162200045354,82.34227148735931,138.89501562181835
616,140.60327853572485,104.88777154715356,101.98994620616133,109.58298520074719,82.92131875917093,139.86689146119141
617,142.35052944374397,104.10844678494698,103.3508095903892,111.77696774381924,83.26497597362514,138.98889158265487
618,141.47737443072802,103.05501958049948,103.67911635202577,113.26980933276731,80.67789918149272,139.3481150991988
619,138.96256494986528,105.05691920278228,101.38914199510909,109.45551294115445,84.95387238292383,145.73338060728747
620,139.62869160316285,102.48014391327868,98.49714231047959,111.36431421874266,83.8920173781164,142.80089802507288
621,137.16264861229232,104.17226237884896,98.27314958214069,109.6626672128261,85.50660631669767,143.42926072525336
622,137.5020000138043,102.95942768224336,98.60651229040518,105.31158911799122,82.83936826922385,139.73838286836948
623,138.55430370820935,102.05076283900954,99.13687039660334,104.36284308402155,84.67358078324978,140.13471660526636
624,138.47763481450755,103.21808122563844,98.23107201777437,104.13958743563549,86.52637123536685,143.42095654256343
625,140.37453237527956,104.78725871555501,96.77129577058001,104.59181655156429,85.72437031421396,140.68775591260876
626,142.7918472952862,105.9661799476982,97.7297611650857,104.91206145875782,84.36553481988855,136.7795466090588
627,144.08512576196833,105.29340137833165,99.82530906310522,106.67901770817846,85.75512820528373,136.14279846890483
628,143.94215071720393,103.56386140564355,98.02261246929716,105.18849122851988,86.16472437678478,136.19632169750076
629,143.60543858670962,102.48281505332906,95.75243221429159,102.3786203690973,87.78794002769808,134.40927911563801
630,142.9955115560065,100.95868437744167,94.86536560394414,104.08571635178438,88.78781150515371,133.47914161324545
631,140.53800174079328,100.83025889195822,91.6593376397746,104.86076198934641,89.11193684874078,136.36785466512643
632,141.08112664629297,99.28935022798242,91.72375093758944,108.64210009715775,89.31087035778866,133.66371668141318
633,139.4732124457519,102.68706637593048,90.07086126587073,108.8306469442011,93.55668228400373,138.05386429144107
634,139.8020539979344,101.28346168095457,90.76128281924787,108.1041709322054,95.13243792915897,137.8360027183831
635,143.3972367482091,100.69164902413033,90.91103062055895,110.17789824320926,94.70455614546643,134.34928582705044
636,143.2712006117798,100.52579823350976,90.41454951925235,111.31498972233351,92.83446258138342,134.21167949534038
637,141.32091316951266,102.43362596279655,91.26260652112816,111.04274419108498,90.91023000214044,132.59091752720875
638,137.25407257609433,103.48115298356953,91.68057150291266,109.64441106051372,91.66568475728528,131.00348894213286
639,139.32494752948057,101.02666422325063,97.07237740402806,110.36578801153773,90.19646504327382,129.81310488964382
640,139.98303357426124,101.59367246644445,96.47820815938265,109.40046689709648,92.25833343725665,129.5016047344493
641,140.10800830133812,101.22944851453953,94.83752711091866,107.7382812369986,94.53233791743824,130.0135921066457
642,139.0371814208726,99.90450386191893,94.95742363592898,106.05384012981713,96.9787241575509,125.834345480401
643,137.9579205025513,100.77437455917917,94.72076013336019,103.18156196572691,98.24248479588272,126.4243482282728
644,134.27578845685179,99.84703649632148,92.81180853045156,100.94547128908779,97.23711956535954,126.77030330893213
645,138.05952825340293,96.82831745317313,97.51756387969685,104.03917960127482,96.30688387325236,122.63393606744143
646,140.0786178679151,99.94018764075132,95.3014173644138,103.37054452400677,93.75145013344395,124.13183975195
647,145.51940823093923,99.2349671544118,96.26098175802184,104.33372421085248,92.9286307841365,121.85200648165345
648,139.87652077141718,98.58792466751203,95.7868966117574,101.59617656089843,92.82978518010485,124.88761894969507
649,141.0122365577474,98.35262433864843,97.65808885384654,101.46448932846252,94.34914546495429,127.41794845871833
650,140.10396604535623,97.76353748062643,96.85007681238373,102.81857319024506,94.00785450942136,124.03408253025852
651,140.070995939242,98.67219264267744,93.84345073646905,103.8555991852174,100.75442576432829,129.21375109016367
652,141.8042052148894,97.5896247128836,93.65989569957526,105.1262346396789,102.03664485783379,128.60977513212933
653,144.58634501020208,98.48051256676882,90.43362527443747,107.26505551717904,104.28414764262315,132.25316388783796
654,143.65815030319771,98.74372378887234,89.99081031100012,107.99447785652995,102.16526676982025,133.30941648076364
655,146.02754713631458,96.88751439539458,90.94011621323932,110.68122222564851,101.23798786702889,130.41904007228914
656,146.6852308152676,96.43284971245625,91.96343476762672,110.29213705398516,103.27193441209491,134.01459566737975
657,144.0893599405298,99.60795583606895,88.56202135491662,108.20959725910903,107.00568045275729,134.09438968681124
658,144.13125086121593,101.49590545841167,92.01135265704072,105.57563892112289,105.63298667374026,131.1959879712304
659,145.15414247149067,103.82867950409751,94.43715677006841,105.46765440536828,106.08068047751355,135.1902287067807
660,141.99311425790577,102.97076533796454,95.1396820753749,104.20790967635607,105.29952035707049,134.3256275948585
661,143.6803017279359,100.13535382141004,94.34357590246141,103.7447947649898,102.83652865004167,133.9938940990023
662,143.6622287246437,100.61360665513739,95.86091460714123,105.49587807220844,104.64376992427127,131.81033507341067
663,140.89957041402403,101.40096643420576,95.8449124642342,101.37205785088506,105.26351004561735,132.37377618139246
664,137.34065819113204,103.15687436391987,95.49384292370378,101.01567083329739,107.44837044587445,138.67892069551257
665,136.55447860432892,104.9673626199386,93.46117229726643,100.79448212025677,108.72676407931439,140.20197768826577
666,134.18787897407324,105.24459708289129,92.04617606318129,99.81801951429523,110.16431133757519,144.4034006817263
667,132.198142851527,106.63805197504522,92.69460310489525,98.02061615571006,111.3201740926667,146.74014435268086
668,131.8518489368447,108.71612594479201,94.31126068640695,99.80270669992792,111.25596505941118,149.4954861733422
669,130.59709183294535,112.23518933951209,94.72522072354441,99.58999185670358,113.27433954279971,152.24847213717715
670,126.51752978140675,115.02139683197514,93.57645823464989,98.76935686453564,118.8227367556713,156.84831536602616
671,124.1867056228773,114.11474304820901,91.02822821568182,98.99133682733088,121.66680088061443,159.4859595207688
672,120.74014102194425,113.53554523949568,90.39607192552444,97.69419855425848,118.93525617004643,160.50651886866223
673,120.13790865766687,113.5300450787231,93.24279043955241,96.46089763836258,122.14296303358441,160.98766706723163
674,123.43435842023564,110.21055154808349,94.69686028799327,97.56164844736715,120.90679761555592,159.09693669982806
675,123.64721351125694,107.14811282701228,97.94090373065745,98.86485879172248,119.38938377561972,158.31609117469318
676,123.81806858413344,107.45436782814659,97.49323277023426,96.29377029959217,121.04940840980613,159.4671516620952
677,121.33817808030128,108.15027347431379,98.48427813768382,95.16905734618175,121.33509159259144,162.08347890384886
678,123.4683064961557,109.54128111136086,98.00642707924308,96.37163512791957,119.46143882088774,160.7220086472277
679,126.34267742799857,109.47099110200999,99.64973759765334,96.41519015334006,118.97035457698759,163.50433577253892
680,125.43957058290103,108.33056353746957,99.75160201516212,96.41299753318316,124.88087259680141,169.2690076183711
681,124.8626481066616,108.90432725238306,97.8748356197856,96.18966830921819,128.37182326934763,169.01178541546906
682,125.7992625175236,107.35277118190407,96.2581519365243,94.3034064577362,125.72474629764989,168.20423558652368
683,124.10116611257811,110.35232578092977,93.5925537728822,92.52279009076781,124.96655117547724,168.66942635804233
684,127.02640077409487,108.00405728155494,90.9241349955854,92.83870545914193,121.23730511500692,163.74631842950146
685,125.4012833240158,109.1142140566936,92.25865080217443,93.78231835959988,121.57600207300948,167.15895626508467
686,125.64069606295234,109.94226978226433,93.21228159592721,93.77856809173265,120.55962537073299,175.2541687075297
687,123.50510556321082,111.34434344437744,92.9782442853712,92.89596839425421,125.75417786630057,183.54161923484313
688,119.95972185696043,113.07299111824953,88.78442837445014,94.98128551362035,126.69890857417711,189.4911346163017
689,119.10668637948928,113.7753697433416,87.72226292803315,93.83616159820303,131.292853419492,191.58877191113785
690,117.37416546291095,114.04445956039979,86.76327844857215,93.32524488173932,130.45125884960464,193.17562685091315
691,118.41697219016368,112.46741261641857,88.25869625282901,94.1802735582456,129.65030788548398,190.79418014807362
692,119.14486902654646,114.39603245410323,90.32377377387236,92.89961609689561,128.8867578547315,193.4330619511452
693,120.86974112779647,111.30874188522807,93.85290892540898,95.61334460714247,129.64979748556104,186.691836262959
694,120.05496486805194,112.82649045084838,90.79577600982593,96.54136102469997,130.9572145453543,186.72976373021908
695,121.07877570234776,111.7510103794094,88.23179736406831,96.69286799041159,128.25508372201594,187.2740002403328
696,118.71503540360703,113.73141824609957,86.97489892760493,95.46317260424605,133.94688077746665,188.09416779375132
697,118.17081142250412,114.62674509060903,88.10666142780067,96.39727222006834,136.32615688865494,191.88578765489362
698,117.82225407754609,111.69794262036687,88.18949418362199,98.61493396672955,140.67625572121958,191.12137603753237
699,115.63735008079557,112.93909861149115,87.65281201613179,99.43678782738834,140.55346971717785,189.13387966567947
700,117.2604625046343,111.08677199503472,87.70275417592175,99.18405431110389,138.5724323963804,186.9814488602525
701,119.3186706521507,110.54162013249909,87.1079571698529,96.05188077208855,138.37220114498263,185.45094576269742
702,120.64588466313253,109.42372373472504,84.9003705025544,97.04755573390608,138.79102282021438,186.0849888673258
703,119.92342163348731,108.86769046417812,88.84218421222863,97.84545603244686,144.2725974370958,186.01673523861882
704,117.80079652259418,112.12585520043663,89.14655903655617,99.64807316653396,145.03468651735741,189.47962502550536
705,115.35012567947635,116.41976421816263,89.05957532272369,97.18595064784427,148.18804503779052,198.89690371191153
706,118.78992860706046,109.50662156577309,94.48054179802469,101.2820185664045,139.5504194358436,189.51460631487566
707,115.91296583398574,109.92114940494231,92.52313396482083,101.8515981277923,142.01220407922358,191.2149675211235
708,117.0312186682241,111.91529561317861,91.9963435356963,101.0117300427083,147.1964560210745,195.1039711577424
709,116.39235370849141,109.7398404441152,93.5352647588983,99.37308379427414,147.58670624113805,195.05002774996504
710,117.70516366944841,108.7685496967271,94.6947322731627,99.57369934718554,139.48812748421759,191.5937668955254
711,120.06596643292764,105.33099022913615,95.83031682191282,100.906062953981,137.1338720474017,190.5389891045108
712,119.95178796398022,103.01166272541502,100.00584262236065,103.71153204583463,135.96037551752897,188.25411333978033
713,116.91367308622364,101.88858699195306,100.24477731885155,103.67602663430763,132.19146361691998,186.24620572036585
714,119.04653558944678,100.95545135393608,100.53488562865003,104.55518466086701,134.58973980005595,188.7890279203497
715,119.55896833412622,103.43869396974563,99.55564679356691,101.76700913397703,136.6049187818197,191.23300480840814
716,121.02353225664902,104.20117639075059,99.25185454105937,103.52191955540972,135.85686724597267,193.79749636627054
717,121.07169438487013,102.53234810995198,101.17607354284894,105.73566367428117,133.51377023038435,192.36246121594468
718,125.1965713998914,101.84141838667955,99.37575905161225,109.25541309786837,130.1777387839058,191.61906796886112
719,123.11975748712129,104.18245180322133,100.44800997691372,102.86518146282077,136.17397673266063,196.20050743406264
720,121.28414006541735,104.17043223616871,95.52259378529533,104.77908518693373,136.81529531217666,198.0514253709092
721,117.54523901943448,107.27006317121433,93.30478967930827,100.18499552650499,139.33656021891807,207.03638294037754
722,118.90015338841992,107.70416418457873,93.13168324622612,102.44777694558371,138.66949368308013,209.3981262380804
723,117.20911647016139,107.67551411582401,90.12726914087197,99.26728527375367,135.94844020639957,205.86666327686683
724,118.30270994426782,107.19939689511335,92.68269827774375,100.43821141863857,132.15615504345266,200.36078776545145
725,118.65202727167072,106.65864883625629,97.21749453981572,101.56792535053502,127.08854314956226,199.8740554324849
726,115.13711521899242,106.76303817758377,96.53130169386155,101.69743320612609,127.8971421157864,199.54628985678588
727,111.82656515279803,109.4140760555108,94.04577822424322,95.29116220760527,131.23192158355778,202.9021610073374
728,108.79370892877498,108.87051253952964,91.9990604683593,93.50095016801941,128.62766935502472,206.30265913209075
729,105.06223348832503,110.33004400197575,91.29908435254113,93.9446792022041,128.8183691151895,210.54096943551917
730,104.32940475601458,108.90328632587858,91.01449331292804,92.20995440970933,130.58930259968596,208.9026508433392
731,104.21187411160969,109.24383860148619,89.56117439946826,93.66557245674747,132.182914492308,209.7085373750216
732,104.20022297415201,108.73885856680452,88.28490960646616,97.10273721147193,131.5547481475161,216.99436726072457
733,105.51321437127794,104.82156337522585,88.0314111292623,100.78618462736044,128.2197719853695,209.82615934245263
734,108.58293879114225,102.59260226432758,87.65177270699188,102.27973660612233,128.06163540406382,211.01020392838535
735,113.50889208975701,101.36744351358706,89.75644631982583,106.16799587940294,130.16022885629502,205.05400679954272
736,113.19094040680655,101.40411455897218,88.43916218497439,104.1211354499398,129.07568727840115,200.71768414852502
737,108.13447252147368,104.27573109360786,83.89700492157695,101.30768028452981,134.29788795391013,208.41479681877212
738,105.81413330627069,103.66144399855723,84.27908219225762,100.76701902215612,137.7838170836495,214.97522831328993
739,105.39814057618251,106.08890006761958,82.96612944075446,101.78251266865333,140.09478835119504,215.62945082117508
740,107.20555387808714,108.777263458517,82.98414013820198,102.5544509415648,140.93185221903616,213.75215563250848
741,107.46613097289269,106.84700579991649,80.48650718000073,102.72325257222383,145.95830517403186,215.5600088730817
742,106.08600360774452,107.20333252457108,80.23696916356513,103.19695092987816,151.2607078958687,218.8180908847122
743,104.12467286452977,106.7115398213405,79.50771177311218,99.20923199794805,154.5677269089009,221.71356300113533
744,103.87286580733644,107.14323643074628,79.41569860319672,99.00965145355207,156.93233571700284,216.873155287327
745,105.60373976087409,110.03474856672723,77.70375598963527,100.16112330173937,162.87991258099382,216.93832568177132
746,107.68501394319645,107.81591606554075,77.63500101397,102.66785626300914,161.31320151601395,217.49085853356306
747,109.13145541660636,110.60290978254079,76.6374126762441,102.59220100796055,162.2761260528007,219.29264295910156
748,107.32458553571513,110.94589071799021,76.08354804794521,100.31101953918105,166.7808445133482,220.5065734959984
749,109.25702670385856,110.20493863450878,77.41475862342052,100.86180342996758,172.51070795533323,224.66285018292155
750,109.32922384109345,109.71605363230661,79.06561357870436,102.1262740315068,173.50529653369108,224.00530322638593
751,108.26083262958828,112.56605015047904,80.85101244200186,101.04133051268656,173.73959148191983,224.1920022449221
752,108.74128816650985,112.51686151455331,80.65926217536057,98.7956114652386,171.49508099484873,223.45985808373058
753,105.68316241077147,111.32663860678676,78.33888509924752,96.98294924102652,175.21202713108414,230.25489508743334
754,106.57860103771068,112.671626708461,79.15146144249199,97.87661723351944,177.44019066213477,226.52944494433754
755,105.6556575092706,113.46426339563646,79.91549049495283,96.48308653706617,182.65222328481462,231.94591560143732
756,107.47678645733617,112.39520423054657,84.23478242060449,99.79454281505566,182.2925467381625,230.1648649128747
757,105.9452496952009,112.01587248357411,83.62974691830112,99.83460529710393,180.45984877146958,228.06034790474678
758,107.04806645025215,115.98250414474049,84.4220111766288,100.69595979786006,178.7702476600468,229.9711268760095
759,107.19652263549406,117.057999683603,82.75266393116128,98.27048906085037,182.54302438564935,234.4161571830035
760,107.8610013092029,116.74067058972739,81.8759612622715,98.64172690212062,181.6771943620505,238.38499343199905
761,109.75719902500983,117.30618303526019,82.90518776470905,98.10613214210518,173.97051879743748,238.5539853478483
762,110.37340950490326,115.34396850237046,87.25582186672251,101.06559662390637,169.53416262405452,231.46375158877578
763,110.28858027109152,115.70807687354004,85.7543175632922,99.28774221542068,166.91185689921585,227.34896954110832
764,111.08130989199265,114.6580889356489,87.41112529436735,104.44272922732051,163.46996129418773,222.87244808572933
765,111.81198531305708,114.17434934874618,86.5801715896311,105.4420786418538,155.79739424864647,223.42324771292098
766,113.0924054200975,111.90934844005709,87.5001891554917,107.89725624771951,153.07515396281832,219.44847392641373
767,113.86718419097971,111.84207532836948,85.37763538819388,109.26595374167907,155.87123574549605,218.84149819931906
768,113.78112066431751,112.17335215285107,86.3464093569311,113.51176297370036,154.84801006653294,220.5928939957653
769,114.38311600193609,110.72075672671508,87.34534667485211,115.20167617038031,151.64119551652593,214.6567040203358
770,114.80135550624976,110.19915041240137,87.87184896397854,113.3145949721323,153.94004261770328,209.77490391333035
771,114.56049026995727,111.18255345489902,85.70737960255312,112.79840838732555,155.3279875666301,211.61844953859932
772,115.39036485158967,109.31467238559489,88.5439969312591,113.04572963934191,154.885305154038,209.58208631580487
773,115.25345042943063,110.56270426300195,85.83748324699013,111.78889500854186,158.02292775304446,210.85614235164857
774,116.70694207700616,111.40330598948738,88.04339374850298,115.5653736327335,156.2646872694214,208.22754414308142
775,120.469800463163,111.23100664034298,90.29557091028508,120.61986957625417,156.4008169970108,209.5547995259008
776,121.50217910042306,110.38707007387293,89.74378380149489,121.89615868094974,151.7040187556113,204.84184809568796
777,120.57782725506429,107.95224372096925,89.46725155202797,125.31752854744391,146.67485673208574,197.31434558077817
778,118.64676749413374,109.22096971714154,88.29780604050116,123.10870868899349,145.60225752609185,199.38783451544998
779,118.14389890678237,108.91698973678712,87.85860340780185,124.46721047225822,147.55689598365308,199.50936397522509
780,116.92133986127257,107.80032998692295,86.4742438526603,122.3161141520612,148.01063715687565,199.27831647147445
781,115.16237241732156,105.49983984877464,90.00589314125537,124.81345469379804,149.38442091996788,204.69251119413627
782,117.13879969136998,107.6290045015857,90.10467982890303,125.31023218804933,150.04271232596338,205.41269232186005
783,121.62952457362235,106.27288140468107,89.71894822424656,128.66459897872008,144.83668069056475,203.331965799906
784,120.5002370113074,107.08826316852182,89.82491625175211,129.14598836968338,146.89482409350092,204.0402474079557
785,120.32095270712927,108.08167478278692,91.76685203493385,128.35866187904912,147.68065814272276,199.98593604057888
786,120.10821205858906,109.12137598459768,92.26542607094326,129.79300445469462,148.93073224448693,199.6897975160792
787,119.9560336820674,111.04577230313733,93.57581420212543,129.83778017066746,149.3729131292455,207.47055801076303
788,120.23336913266726,111.16022357430842,91.92248473463192,130.17595624509,149.57664420240474,205.38871819316608
789,118.2087741537909,113.80049756395532,89.86397571898154,127.79180810296505,153.8985871308203,205.4618763426821
790,116.98047965263083,116.10482357086029,89.0964076700429,126.3879789814354,159.05833325398896,208.21295119648676
791,116.30215762688323,115.60663762983484,91.48198078893492,124.77283052368139,162.46485668305252,214.38893967885525
792,117.382522277226,115.04092157503692,90.6597897006103,125.7609045704279,165.16956457588816,218.87596989303307
793,115.9247299351849,114.86781284213947,90.34982186147192,124.39526649763448,169.36395916864592,223.13750818556244
794,119.65104275019655,115.74543868723788,95.13238153607372,128.2682796920898,169.86046599967824,222.06664391618202
795,118.12747259670462,117.69136743411026,93.61670971109749,128.2194394950831,170.34479695377775,222.94819127749165
796,115.98819064111254,117.16615240247856,92.05426652455694,126.81753826808944,164.79187370684755,220.74107020675027
797,114.11754181303012,119.63580631579795,89.27031089567173,125.63145862343252,164.80185136341555,223.45902833972934
798,115.12368915869561,121.92454164534105,85.47965183677906,120.88231572561195,164.07066558196487,228.6556010674007
799,115.62652662347077,121.57872650692534,86.14397912685934,119.40718184863019,162.1006455232472,229.84420410641073
