1712719549452218112 ('EPT', <Side.BUY: 1>) 1 4710 0
1712719549452219763 ('BRV', <Side.SELL: 2>) 2 5428 0
1712719549452219765 ('BRV', <Side.SELL: 2>) 2 5448 0
1712719549452219753 ('MKU', <Side.SELL: 2>) 2 5193 0
[CANCELLED] 1712719549452219731 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219736 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219737 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219738 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219739 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219740 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219741 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219732 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219742 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219743 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219744 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219745 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219746 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219747 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219733 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219748 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219750 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219752 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219734 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219754 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219755 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219756 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219757 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219758 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219759 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219735 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219760 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219762 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219764 ('BRV', <Side.BUY: 1>)
1712719549452219769 ('IGM', <Side.BUY: 1>) 1 6357 0
1712719549452219770 ('BRV', <Side.BUY: 1>) 1 5461 0
1712719549452219796 ('BRV', <Side.SELL: 2>) 2 5496 0
[CANCELLED] 1712719549452219766 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219771 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219772 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219773 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219774 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219775 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219776 ('EPT', <Side.SELL: 2>)
1712719549452219801 ('EPT', <Side.BUY: 1>) 1 4669 2
[CANCELLED] 1712719549452219767 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219777 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219778 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219779 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219780 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219781 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219782 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219768 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219783 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219784 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452219785 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219786 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452219787 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219788 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452219789 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219790 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219791 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219792 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219793 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219794 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219795 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219797 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219798 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452219799 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219800 ('BRV', <Side.SELL: 2>)
1712719549452219831 ('BRV', <Side.SELL: 2>) 2 5504 0
1712719549452219806 ('EPT', <Side.BUY: 1>) 2 4651 0
1712719549452219808 ('EPT', <Side.BUY: 1>) 2 4631 0
[CANCELLED] 1712719549452219807 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219809 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219810 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219811 ('EPT', <Side.SELL: 2>)
1712719549452219832 ('EPT', <Side.BUY: 1>) 1 4626 6
[CANCELLED] 1712719549452219802 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219812 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219813 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219814 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219815 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219816 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219817 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219803 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219818 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219819 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452219820 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219821 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452219822 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219823 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452219804 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219824 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219825 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219826 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219827 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219828 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219829 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219805 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219830 ('BRV', <Side.BUY: 1>)
1712719549452219856 ('IGM', <Side.SELL: 2>) 2 6417 0
1712719549452219862 ('BRV', <Side.SELL: 2>) 2 5554 0
1712719549452219850 ('MKU', <Side.SELL: 2>) 2 5267 0
1712719549452219864 ('BRV', <Side.SELL: 2>) 2 5574 0
1712719549452219866 ('BRV', <Side.SELL: 2>) 2 5594 0
1712719549452219852 ('MKU', <Side.SELL: 2>) 2 5287 0
[CANCELLED] 1712719549452219837 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219838 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219839 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219840 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219841 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219842 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219833 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219843 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219844 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219845 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219846 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219847 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219848 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219834 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219849 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219851 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219853 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219854 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452219835 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219855 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219857 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219858 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219859 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219860 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219836 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219861 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219863 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219865 ('BRV', <Side.BUY: 1>)
1712719549452219885 ('MKU', <Side.SELL: 2>) 2 5292 -8
1712719549452219897 ('BRV', <Side.SELL: 2>) 2 5589 0
1712719549452219879 ('DLO', <Side.SELL: 2>) 2 5080 0
1712719549452219887 ('MKU', <Side.SELL: 2>) 2 5304 0
1712719549452219899 ('BRV', <Side.SELL: 2>) 1 5609 0
1712719549452219870 ('IGM', <Side.BUY: 1>) 1 6432 0
1712719549452219889 ('MKU', <Side.SELL: 2>) 2 5324 0
1712719549452219881 ('DLO', <Side.SELL: 2>) 2 5100 0
[CANCELLED] 1712719549452219867 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219872 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219873 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219874 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219875 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219876 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219877 ('EPT', <Side.SELL: 2>)
1712719549452219900 ('EPT', <Side.BUY: 1>) 1 4635 2
[CANCELLED] 1712719549452219868 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219878 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219880 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219882 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219883 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219869 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219884 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219886 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219888 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219890 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219891 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219892 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219893 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219894 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219895 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219871 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219896 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219898 ('BRV', <Side.BUY: 1>)
1712719549452219918 ('MKU', <Side.SELL: 2>) 2 5355 0
1712719549452219930 ('BRV', <Side.SELL: 2>) 2 5672 0
1712719549452219912 ('DLO', <Side.SELL: 2>) 2 5119 0
1712719549452219932 ('BRV', <Side.SELL: 2>) 2 5692 0
1712719549452219934 ('BRV', <Side.SELL: 2>) 2 5712 0
1712719549452219924 ('IGM', <Side.SELL: 2>) 2 6439 0
1712719549452219926 ('IGM', <Side.SELL: 2>) 2 6459 0
1712719549452219905 ('EPT', <Side.BUY: 1>) 2 4617 0
1712719549452219920 ('MKU', <Side.SELL: 2>) 2 5375 0
[CANCELLED] 1712719549452219906 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219907 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219908 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219909 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219910 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219901 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219911 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219913 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219914 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219915 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219916 ('DLO', <Side.SELL: 2>)
1712719549452219936 ('DLO', <Side.BUY: 1>) 1 5114 3
[CANCELLED] 1712719549452219902 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219917 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219919 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219921 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219922 ('MKU', <Side.SELL: 2>)
1712719549452219937 ('MKU', <Side.BUY: 1>) 1 5362 5
[CANCELLED] 1712719549452219903 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219923 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219925 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219927 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219928 ('IGM', <Side.SELL: 2>)
1712719549452219938 ('IGM', <Side.BUY: 1>) 1 6442 33
[CANCELLED] 1712719549452219904 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219929 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219931 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219933 ('BRV', <Side.BUY: 1>)
1712719549452219939 ('BRV', <Side.BUY: 1>) 1 5727 14
1712719549452219958 ('IGM', <Side.BUY: 1>) 2 6442 13
1712719549452219935 ('EPT', <Side.BUY: 1>) 1 4598 0
1712719549452219964 ('BRV', <Side.BUY: 1>) 2 5721 0
1712719549452219952 ('MKU', <Side.BUY: 1>) 2 5347 0
[CANCELLED] 1712719549452219940 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219941 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219942 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219943 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219944 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219945 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219946 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219947 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219948 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219949 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219950 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219951 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219953 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452219954 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219955 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452219956 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219957 ('MKU', <Side.SELL: 2>)
1712719549452219972 ('MKU', <Side.BUY: 1>) 1 5342 10
[CANCELLED] 1712719549452219959 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219960 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219961 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219962 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219963 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219965 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452219966 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219967 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452219968 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452219969 ('BRV', <Side.SELL: 2>)
1712719549452219974 ('BRV', <Side.BUY: 1>) 1 5705 17
1712719549452219973 ('IGM', <Side.BUY: 1>) 1 6456 0
1712719549452219993 ('IGM', <Side.BUY: 1>) 2 6436 0
1712719549452219999 ('BRV', <Side.BUY: 1>) 2 5702 0
[CANCELLED] 1712719549452219970 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219975 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219976 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219977 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219978 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219979 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452219980 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452219971 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219981 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219982 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219983 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219984 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219985 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452219986 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452219987 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219988 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452219989 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219990 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452219991 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452219992 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452219994 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219995 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219996 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452219997 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452219998 ('IGM', <Side.SELL: 2>)
1712719549452220007 ('IGM', <Side.BUY: 1>) 1 6417 0
[CANCELLED] 1712719549452220000 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452220001 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452220002 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452220003 ('BRV', <Side.BUY: 1>)
1712719549452220008 ('BRV', <Side.BUY: 1>) 1 5691 10
1712719549452220033 ('BRV', <Side.BUY: 1>) 2 5681 0
1712719549452220006 ('MKU', <Side.BUY: 1>) 1 5344 0
1712719549452220027 ('IGM', <Side.BUY: 1>) 2 6397 0
1712719549452220010 ('EPT', <Side.SELL: 2>) 2 4640 0
1712719549452220029 ('IGM', <Side.BUY: 1>) 2 6377 0
1712719549452220012 ('EPT', <Side.SELL: 2>) 2 4660 0
[CANCELLED] 1712719549452220004 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220009 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220011 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220013 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220014 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452220005 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452220015 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452220016 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452220017 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452220018 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452220019 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452220020 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452220021 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452220022 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452220023 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452220024 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452220025 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452220026 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452220028 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452220030 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452220031 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452220032 ('IGM', <Side.SELL: 2>)
1712719549452220042 ('IGM', <Side.BUY: 1>) 1 6370 14
[CANCELLED] 1712719549452220034 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452220035 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452220036 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452220037 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452220038 ('BRV', <Side.SELL: 2>)
1712719549452220057 ('MKU', <Side.SELL: 2>) 2 5378 0
1712719549452220069 ('BRV', <Side.SELL: 2>) 2 5694 0
1712719549452220071 ('BRV', <Side.SELL: 2>) 2 5714 0
1712719549452220059 ('MKU', <Side.SELL: 2>) 2 5398 0
1712719549452220073 ('BRV', <Side.SELL: 2>) 1 5734 0
1712719549452220051 ('DLO', <Side.SELL: 2>) 2 5126 0
[CANCELLED] 1712719549452220039 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220044 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220045 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452220046 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220047 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452220048 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220049 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452220040 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452220050 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452220052 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452220053 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452220054 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452220055 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452220041 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452220056 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452220058 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452220060 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452220061 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452220062 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452220063 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452220064 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452220065 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452220066 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452220067 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452220043 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452220068 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452220070 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452220072 ('BRV', <Side.BUY: 1>)
1712719549452220077 ('IGM', <Side.BUY: 1>) 1 6379 0
1712719549452220104 ('BRV', <Side.SELL: 2>) 2 5763 0
1712719549452220092 ('MKU', <Side.SELL: 2>) 2 5419 0
1712719549452220086 ('DLO', <Side.SELL: 2>) 2 5151 0
1712719549452220106 ('BRV', <Side.SELL: 2>) 2 5783 0
[CANCELLED] 1712719549452220074 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220079 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220080 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452220081 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220082 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452220083 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220084 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452220075 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452220085 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452220087 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452220088 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452220089 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452220090 ('DLO', <Side.SELL: 2>)
1712719549452220109 ('DLO', <Side.BUY: 1>) 1 5149 4
[CANCELLED] 1712719549452220076 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452220091 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452220093 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452220094 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452220095 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452220096 ('MKU', <Side.SELL: 2>)
1712719549452220110 ('MKU', <Side.BUY: 1>) 1 5425 10
[CANCELLED] 1712719549452220097 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452220098 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452220099 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452220100 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452220101 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452220102 ('IGM', <Side.SELL: 2>)
1712719549452220111 ('IGM', <Side.BUY: 1>) 1 6364 12
[CANCELLED] 1712719549452220078 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452220103 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452220105 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452220107 ('BRV', <Side.BUY: 1>)
1712719549452220112 ('BRV', <Side.BUY: 1>) 1 5767 24
1712719549452220137 ('BRV', <Side.BUY: 1>) 2 5767 4
1712719549452220125 ('MKU', <Side.BUY: 1>) 2 5415 0
1712719549452220131 ('IGM', <Side.BUY: 1>) 2 6356 0
1712719549452220139 ('BRV', <Side.BUY: 1>) 2 5751 0
1712719549452220119 ('DLO', <Side.BUY: 1>) 2 5133 0
1712719549452220108 ('EPT', <Side.BUY: 1>) 1 4659 0
[CANCELLED] 1712719549452220113 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220114 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452220115 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220116 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452220117 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452220118 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452220120 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452220121 ('DLO', <Side.BUY: 1>)
