1712558938345207041 ('EPT', 'ASK') 3 4919
[REJECTED] 1712558938345207575 ('SCP', 'BID')
[REJECTED] 1712558938345207576 ('SCP', 'BID')
[REJECTED] 1712558938345207577 ('SCP', 'BID')
[REJECTED] 1712558938345207578 ('SCP', 'BID')
[REJECTED] 1712558938345207579 ('SCP', 'BID')
[REJECTED] 1712558938345207580 ('SCP', 'BID')
[REJECTED] 1712558938345207581 ('JAK', 'BID')
[REJECTED] 1712558938345207582 ('JAK', 'BID')
[REJECTED] 1712558938345207583 ('JAK', 'BID')
[REJECTED] 1712558938345207584 ('JAK', 'BID')
[REJECTED] 1712558938345207585 ('JAK', 'BID')
[REJECTED] 1712558938345207586 ('JAK', 'BID')
[REJECTED] 1712558938345207587 ('EPT', 'BID')
[REJECTED] 1712558938345207588 ('DLO', 'BID')
[REJECTED] 1712558938345207589 ('IGM', 'BID')
[REJECTED] 1712558938345207590 ('BRV', 'BID')
[REJECTED] 1712558938345207591 ('BRV', 'ASK')
[REJECTED] 1712558938345207592 ('BRV', 'BID')
[REJECTED] 1712558938345207593 ('BRV', 'ASK')
[REJECTED] 1712558938345207594 ('EPT', 'BID')
[REJECTED] 1712558938345207595 ('EPT', 'ASK')
[REJECTED] 1712558938345207596 ('DLO', 'BID')
[REJECTED] 1712558938345207597 ('DLO', 'ASK')
1712558938345207599 ('MKU', 'ASK') 3 4769
[REJECTED] 1712558938345207600 ('IGM', 'BID')
[REJECTED] 1712558938345207601 ('IGM', 'ASK')
[REJECTED] 1712558938345207602 ('BRV', 'BID')
[REJECTED] 1712558938345207603 ('BRV', 'ASK')
[REJECTED] 1712558938345207604 ('SCP', 'BID')
[REJECTED] 1712558938345207605 ('SCP', 'ASK')
[REJECTED] 1712558938345207606 ('JAK', 'BID')
[REJECTED] 1712558938345207607 ('JAK', 'ASK')
[REJECTED] 1712558938345207608 ('SCP', 'BID')
[REJECTED] 1712558938345207609 ('SCP', 'BID')
[REJECTED] 1712558938345207610 ('SCP', 'BID')
[REJECTED] 1712558938345207611 ('SCP', 'BID')
[REJECTED] 1712558938345207612 ('SCP', 'BID')
[REJECTED] 1712558938345207613 ('SCP', 'BID')
[REJECTED] 1712558938345207614 ('SCP', 'BID')
[REJECTED] 1712558938345207615 ('SCP', 'BID')
[REJECTED] 1712558938345207616 ('SCP', 'BID')
[REJECTED] 1712558938345207617 ('SCP', 'BID')
[REJECTED] 1712558938345207618 ('JAK', 'BID')
[REJECTED] 1712558938345207619 ('JAK', 'BID')
[REJECTED] 1712558938345207620 ('JAK', 'BID')
[REJECTED] 1712558938345207621 ('JAK', 'BID')
[REJECTED] 1712558938345207622 ('JAK', 'BID')
[REJECTED] 1712558938345207623 ('JAK', 'BID')
[REJECTED] 1712558938345207624 ('EPT', 'BID')
[REJECTED] 1712558938345207625 ('EPT', 'ASK')
[REJECTED] 1712558938345207626 ('DLO', 'BID')
[REJECTED] 1712558938345207627 ('DLO', 'ASK')
[REJECTED] 1712558938345207629 ('MKU', 'ASK')
[REJECTED] 1712558938345207630 ('IGM', 'BID')
[REJECTED] 1712558938345207631 ('IGM', 'ASK')
[REJECTED] 1712558938345207632 ('BRV', 'BID')
[REJECTED] 1712558938345207633 ('BRV', 'ASK')
[REJECTED] 1712558938345207634 ('SCP', 'BID')
[REJECTED] 1712558938345207635 ('SCP', 'ASK')
[REJECTED] 1712558938345207636 ('JAK', 'BID')
[REJECTED] 1712558938345207637 ('JAK', 'ASK')
[REJECTED] 1712558938345207638 ('JAK', 'BID')
[REJECTED] 1712558938345207639 ('JAK', 'BID')
[REJECTED] 1712558938345207640 ('JAK', 'BID')
[REJECTED] 1712558938345207641 ('JAK', 'BID')
[REJECTED] 1712558938345207642 ('JAK', 'BID')
[REJECTED] 1712558938345207643 ('JAK', 'BID')
[REJECTED] 1712558938345207644 ('DLO', 'BID')
[REJECTED] 1712558938345207645 ('MKU', 'BID')
[REJECTED] 1712558938345207646 ('EPT', 'BID')
[REJECTED] 1712558938345207647 ('EPT', 'ASK')
[REJECTED] 1712558938345207648 ('DLO', 'BID')
[REJECTED] 1712558938345207649 ('DLO', 'ASK')
[REJECTED] 1712558938345207650 ('MKU', 'BID')
[REJECTED] 1712558938345207651 ('MKU', 'ASK')
[REJECTED] 1712558938345207652 ('IGM', 'BID')
[REJECTED] 1712558938345207653 ('IGM', 'ASK')
[REJECTED] 1712558938345207654 ('BRV', 'BID')
[REJECTED] 1712558938345207655 ('BRV', 'ASK')
[REJECTED] 1712558938345207656 ('SCP', 'BID')
[REJECTED] 1712558938345207657 ('SCP', 'ASK')
[REJECTED] 1712558938345207658 ('JAK', 'BID')
[REJECTED] 1712558938345207659 ('JAK', 'ASK')
[REJECTED] 1712558938345207660 ('SCP', 'BID')
[REJECTED] 1712558938345207661 ('SCP', 'BID')
[REJECTED] 1712558938345207662 ('SCP', 'BID')
[REJECTED] 1712558938345207663 ('SCP', 'BID')
[REJECTED] 1712558938345207664 ('SCP', 'BID')
[REJECTED] 1712558938345207665 ('SCP', 'BID')
[REJECTED] 1712558938345207666 ('JAK', 'BID')
[REJECTED] 1712558938345207667 ('JAK', 'BID')
[REJECTED] 1712558938345207668 ('JAK', 'BID')
[REJECTED] 1712558938345207669 ('JAK', 'BID')
[REJECTED] 1712558938345207670 ('JAK', 'BID')
[REJECTED] 1712558938345207671 ('JAK', 'BID')
[REJECTED] 1712558938345207672 ('MKU', 'BID')
[REJECTED] 1712558938345207673 ('EPT', 'BID')
[REJECTED] 1712558938345207674 ('EPT', 'ASK')
[REJECTED] 1712558938345207675 ('DLO', 'BID')
[REJECTED] 1712558938345207676 ('DLO', 'ASK')
[REJECTED] 1712558938345207677 ('MKU', 'BID')
[REJECTED] 1712558938345207678 ('MKU', 'ASK')
[REJECTED] 1712558938345207679 ('IGM', 'BID')
[REJECTED] 1712558938345207680 ('IGM', 'ASK')
[REJECTED] 1712558938345207681 ('BRV', 'BID')
[REJECTED] 1712558938345207682 ('BRV', 'ASK')
[REJECTED] 1712558938345207683 ('SCP', 'BID')
[REJECTED] 1712558938345207684 ('SCP', 'ASK')
[REJECTED] 1712558938345207685 ('JAK', 'BID')
[REJECTED] 1712558938345207686 ('JAK', 'ASK')
[REJECTED] 1712558938345207687 ('SCP', 'BID')
[REJECTED] 1712558938345207688 ('SCP', 'BID')
[REJECTED] 1712558938345207689 ('SCP', 'BID')
[REJECTED] 1712558938345207690 ('SCP', 'BID')
[REJECTED] 1712558938345207691 ('SCP', 'BID')
[REJECTED] 1712558938345207692 ('SCP', 'BID')
[REJECTED] 1712558938345207693 ('SCP', 'BID')
[REJECTED] 1712558938345207694 ('JAK', 'BID')
[REJECTED] 1712558938345207695 ('JAK', 'BID')
[REJECTED] 1712558938345207696 ('JAK', 'BID')
[REJECTED] 1712558938345207697 ('JAK', 'BID')
[REJECTED] 1712558938345207698 ('JAK', 'BID')
[REJECTED] 1712558938345207699 ('JAK', 'BID')
[REJECTED] 1712558938345207700 ('EPT', 'BID')
[REJECTED] 1712558938345207701 ('EPT', 'ASK')
[REJECTED] 1712558938345207702 ('EPT', 'BID')
[REJECTED] 1712558938345207703 ('EPT', 'ASK')
[REJECTED] 1712558938345207704 ('EPT', 'BID')
[REJECTED] 1712558938345207705 ('EPT', 'ASK')
[REJECTED] 1712558938345207706 ('DLO', 'BID')
[REJECTED] 1712558938345207707 ('IGM', 'BID')
[REJECTED] 1712558938345207708 ('IGM', 'ASK')
[REJECTED] 1712558938345207709 ('IGM', 'BID')
[REJECTED] 1712558938345207710 ('IGM', 'ASK')
[REJECTED] 1712558938345207711 ('IGM', 'BID')
[REJECTED] 1712558938345207712 ('IGM', 'ASK')
[REJECTED] 1712558938345207713 ('BRV', 'BID')
[REJECTED] 1712558938345207714 ('BRV', 'ASK')
[REJECTED] 1712558938345207715 ('BRV', 'BID')
[REJECTED] 1712558938345207716 ('BRV', 'ASK')
[REJECTED] 1712558938345207717 ('BRV', 'BID')
[REJECTED] 1712558938345207718 ('EPT', 'BID')
[REJECTED] 1712558938345207719 ('EPT', 'ASK')
[REJECTED] 1712558938345207720 ('DLO', 'BID')
[REJECTED] 1712558938345207721 ('DLO', 'ASK')
[REJECTED] 1712558938345207722 ('MKU', 'BID')
[REJECTED] 1712558938345207723 ('MKU', 'ASK')
[REJECTED] 1712558938345207724 ('IGM', 'BID')
[REJECTED] 1712558938345207725 ('IGM', 'ASK')
[REJECTED] 1712558938345207726 ('BRV', 'BID')
[REJECTED] 1712558938345207727 ('BRV', 'ASK')
[REJECTED] 1712558938345207728 ('SCP', 'BID')
[REJECTED] 1712558938345207729 ('SCP', 'ASK')
[REJECTED] 1712558938345207730 ('JAK', 'BID')
[REJECTED] 1712558938345207731 ('JAK', 'ASK')
[REJECTED] 1712558938345207732 ('SCP', 'BID')
[REJECTED] 1712558938345207733 ('SCP', 'BID')
[REJECTED] 1712558938345207734 ('SCP', 'BID')
[REJECTED] 1712558938345207735 ('SCP', 'BID')
[REJECTED] 1712558938345207736 ('SCP', 'BID')
[REJECTED] 1712558938345207737 ('SCP', 'BID')
[REJECTED] 1712558938345207738 ('SCP', 'BID')
[REJECTED] 1712558938345207739 ('JAK', 'BID')
[REJECTED] 1712558938345207740 ('JAK', 'BID')
[REJECTED] 1712558938345207741 ('JAK', 'BID')
[REJECTED] 1712558938345207742 ('JAK', 'BID')
[REJECTED] 1712558938345207743 ('JAK', 'BID')
[REJECTED] 1712558938345207744 ('JAK', 'BID')
[REJECTED] 1712558938345207745 ('JAK', 'BID')
[REJECTED] 1712558938345207746 ('BRV', 'BID')
[REJECTED] 1712558938345207747 ('EPT', 'BID')
[REJECTED] 1712558938345207748 ('EPT', 'ASK')
[REJECTED] 1712558938345207749 ('DLO', 'BID')
[REJECTED] 1712558938345207750 ('DLO', 'ASK')
[REJECTED] 1712558938345207751 ('MKU', 'BID')
[REJECTED] 1712558938345207752 ('MKU', 'ASK')
[REJECTED] 1712558938345207753 ('IGM', 'BID')
[REJECTED] 1712558938345207754 ('IGM', 'ASK')
[REJECTED] 1712558938345207755 ('BRV', 'BID')
[REJECTED] 1712558938345207756 ('BRV', 'ASK')
[REJECTED] 1712558938345207757 ('SCP', 'BID')
[REJECTED] 1712558938345207758 ('SCP', 'ASK')
[REJECTED] 1712558938345207759 ('JAK', 'BID')
[REJECTED] 1712558938345207760 ('JAK', 'ASK')
[REJECTED] 1712558938345207761 ('SCP', 'BID')
[REJECTED] 1712558938345207762 ('SCP', 'BID')
[REJECTED] 1712558938345207763 ('SCP', 'BID')
[REJECTED] 1712558938345207764 ('SCP', 'BID')
[REJECTED] 1712558938345207765 ('SCP', 'BID')
[REJECTED] 1712558938345207766 ('SCP', 'BID')
[REJECTED] 1712558938345207767 ('SCP', 'BID')
[REJECTED] 1712558938345207768 ('SCP', 'BID')
[REJECTED] 1712558938345207769 ('SCP', 'BID')
[REJECTED] 1712558938345207770 ('JAK', 'BID')
[REJECTED] 1712558938345207771 ('JAK', 'BID')
[REJECTED] 1712558938345207772 ('JAK', 'BID')
[REJECTED] 1712558938345207773 ('JAK', 'BID')
[REJECTED] 1712558938345207774 ('JAK', 'BID')
[REJECTED] 1712558938345207775 ('JAK', 'BID')
[REJECTED] 1712558938345207776 ('MKU', 'BID')
[REJECTED] 1712558938345207777 ('EPT', 'BID')
[REJECTED] 1712558938345207778 ('EPT', 'ASK')
[REJECTED] 1712558938345207779 ('DLO', 'BID')
[REJECTED] 1712558938345207780 ('DLO', 'ASK')
[REJECTED] 1712558938345207781 ('MKU', 'BID')
[REJECTED] 1712558938345207782 ('MKU', 'ASK')
[REJECTED] 1712558938345207783 ('IGM', 'BID')
[REJECTED] 1712558938345207784 ('IGM', 'ASK')
[REJECTED] 1712558938345207785 ('BRV', 'BID')
[REJECTED] 1712558938345207786 ('BRV', 'ASK')
[REJECTED] 1712558938345207787 ('SCP', 'BID')
[REJECTED] 1712558938345207788 ('SCP', 'ASK')
[REJECTED] 1712558938345207789 ('JAK', 'BID')
[REJECTED] 1712558938345207790 ('JAK', 'ASK')
[REJECTED] 1712558938345207791 ('SCP', 'BID')
[REJECTED] 1712558938345207792 ('SCP', 'BID')
[REJECTED] 1712558938345207793 ('SCP', 'BID')
[REJECTED] 1712558938345207794 ('SCP', 'BID')
[REJECTED] 1712558938345207795 ('SCP', 'BID')
[REJECTED] 1712558938345207796 ('SCP', 'BID')
[REJECTED] 1712558938345207797 ('SCP', 'BID')
[REJECTED] 1712558938345207798 ('SCP', 'BID')
[REJECTED] 1712558938345207799 ('JAK', 'BID')
[REJECTED] 1712558938345207800 ('JAK', 'BID')
[REJECTED] 1712558938345207801 ('JAK', 'BID')
[REJECTED] 1712558938345207802 ('JAK', 'BID')
[REJECTED] 1712558938345207803 ('JAK', 'BID')
[REJECTED] 1712558938345207804 ('JAK', 'BID')
[REJECTED] 1712558938345207805 ('JAK', 'BID')
[REJECTED] 1712558938345207806 ('EPT', 'BID')
[REJECTED] 1712558938345207807 ('DLO', 'BID')
[REJECTED] 1712558938345207808 ('IGM', 'BID')
[REJECTED] 1712558938345207809 ('BRV', 'BID')
[REJECTED] 1712558938345207810 ('BRV', 'ASK')
[REJECTED] 1712558938345207811 ('BRV', 'BID')
[REJECTED] 1712558938345207812 ('BRV', 'ASK')
[REJECTED] 1712558938345207813 ('EPT', 'BID')
[REJECTED] 1712558938345207814 ('EPT', 'ASK')
[REJECTED] 1712558938345207815 ('DLO', 'BID')
[REJECTED] 1712558938345207816 ('DLO', 'ASK')
[REJECTED] 1712558938345207817 ('MKU', 'BID')
[REJECTED] 1712558938345207818 ('MKU', 'ASK')
[REJECTED] 1712558938345207819 ('IGM', 'BID')
[REJECTED] 1712558938345207820 ('IGM', 'ASK')
[REJECTED] 1712558938345207821 ('BRV', 'BID')
[REJECTED] 1712558938345207822 ('BRV', 'ASK')
[REJECTED] 1712558938345207823 ('SCP', 'BID')
[REJECTED] 1712558938345207824 ('SCP', 'ASK')
[REJECTED] 1712558938345207825 ('JAK', 'BID')
[REJECTED] 1712558938345207826 ('JAK', 'ASK')
[REJECTED] 1712558938345207827 ('SCP', 'BID')
[REJECTED] 1712558938345207828 ('SCP', 'BID')
[REJECTED] 1712558938345207829 ('SCP', 'BID')
[REJECTED] 1712558938345207830 ('SCP', 'BID')
[REJECTED] 1712558938345207831 ('SCP', 'BID')
[REJECTED] 1712558938345207832 ('SCP', 'BID')
[REJECTED] 1712558938345207833 ('SCP', 'BID')
[REJECTED] 1712558938345207834 ('SCP', 'BID')
[REJECTED] 1712558938345207835 ('SCP', 'BID')
[REJECTED] 1712558938345207836 ('SCP', 'BID')
[REJECTED] 1712558938345207837 ('SCP', 'BID')
[REJECTED] 1712558938345207838 ('JAK', 'BID')
[REJECTED] 1712558938345207839 ('JAK', 'BID')
[REJECTED] 1712558938345207840 ('JAK', 'BID')
[REJECTED] 1712558938345207841 ('JAK', 'BID')
[REJECTED] 1712558938345207842 ('JAK', 'BID')
[REJECTED] 1712558938345207843 ('JAK', 'BID')
[REJECTED] 1712558938345207844 ('EPT', 'BID')
[REJECTED] 1712558938345207845 ('EPT', 'ASK')
[REJECTED] 1712558938345207846 ('DLO', 'BID')
[REJECTED] 1712558938345207847 ('DLO', 'ASK')
[REJECTED] 1712558938345207848 ('MKU', 'BID')
[REJECTED] 1712558938345207849 ('MKU', 'ASK')
[REJECTED] 1712558938345207850 ('IGM', 'BID')
[REJECTED] 1712558938345207851 ('IGM', 'ASK')
[REJECTED] 1712558938345207852 ('BRV', 'BID')
[REJECTED] 1712558938345207853 ('BRV', 'ASK')
[REJECTED] 1712558938345207854 ('SCP', 'BID')
[REJECTED] 1712558938345207855 ('SCP', 'ASK')
[REJECTED] 1712558938345207856 ('JAK', 'BID')
[REJECTED] 1712558938345207857 ('JAK', 'ASK')
[REJECTED] 1712558938345207858 ('SCP', 'BID')
[REJECTED] 1712558938345207859 ('SCP', 'BID')
[REJECTED] 1712558938345207860 ('SCP', 'BID')
[REJECTED] 1712558938345207861 ('SCP', 'BID')
[REJECTED] 1712558938345207862 ('SCP', 'BID')
[REJECTED] 1712558938345207863 ('SCP', 'BID')
[REJECTED] 1712558938345207864 ('SCP', 'BID')
[REJECTED] 1712558938345207865 ('JAK', 'BID')
[REJECTED] 1712558938345207866 ('JAK', 'BID')
[REJECTED] 1712558938345207867 ('JAK', 'BID')
[REJECTED] 1712558938345207868 ('JAK', 'BID')
[REJECTED] 1712558938345207869 ('JAK', 'BID')
[REJECTED] 1712558938345207870 ('JAK', 'BID')
[REJECTED] 1712558938345207871 ('JAK', 'BID')
[REJECTED] 1712558938345207872 ('DLO', 'BID')
[REJECTED] 1712558938345207873 ('MKU', 'BID')
[REJECTED] 1712558938345207874 ('EPT', 'BID')
[REJECTED] 1712558938345207875 ('EPT', 'ASK')
[REJECTED] 1712558938345207876 ('DLO', 'BID')
[REJECTED] 1712558938345207877 ('DLO', 'ASK')
[REJECTED] 1712558938345207878 ('MKU', 'BID')
[REJECTED] 1712558938345207879 ('MKU', 'ASK')
[REJECTED] 1712558938345207880 ('IGM', 'BID')
[REJECTED] 1712558938345207881 ('IGM', 'ASK')
[REJECTED] 1712558938345207882 ('BRV', 'BID')
[REJECTED] 1712558938345207883 ('BRV', 'ASK')
[REJECTED] 1712558938345207884 ('SCP', 'BID')
[REJECTED] 1712558938345207885 ('SCP', 'ASK')
[REJECTED] 1712558938345207886 ('JAK', 'BID')
[REJECTED] 1712558938345207887 ('JAK', 'ASK')
[REJECTED] 1712558938345207888 ('SCP', 'BID')
[REJECTED] 1712558938345207889 ('SCP', 'BID')
[REJECTED] 1712558938345207890 ('SCP', 'BID')
[REJECTED] 1712558938345207891 ('SCP', 'BID')
[REJECTED] 1712558938345207892 ('SCP', 'BID')
[REJECTED] 1712558938345207893 ('SCP', 'BID')
[REJECTED] 1712558938345207894 ('SCP', 'BID')
[REJECTED] 1712558938345207895 ('JAK', 'BID')
[REJECTED] 1712558938345207896 ('JAK', 'BID')
[REJECTED] 1712558938345207897 ('JAK', 'BID')
[REJECTED] 1712558938345207898 ('JAK', 'BID')
[REJECTED] 1712558938345207899 ('JAK', 'BID')
[REJECTED] 1712558938345207900 ('JAK', 'BID')
[REJECTED] 1712558938345207901 ('EPT', 'BID')
[REJECTED] 1712558938345207902 ('EPT', 'ASK')
[REJECTED] 1712558938345207903 ('DLO', 'BID')
[REJECTED] 1712558938345207904 ('DLO', 'ASK')
[REJECTED] 1712558938345207905 ('MKU', 'BID')
[REJECTED] 1712558938345207906 ('MKU', 'ASK')
[REJECTED] 1712558938345207907 ('IGM', 'BID')
[REJECTED] 1712558938345207908 ('IGM', 'ASK')
[REJECTED] 1712558938345207909 ('BRV', 'BID')
[REJECTED] 1712558938345207910 ('BRV', 'ASK')
[REJECTED] 1712558938345207911 ('SCP', 'BID')
[REJECTED] 1712558938345207912 ('SCP', 'ASK')
[REJECTED] 1712558938345207913 ('JAK', 'BID')
[REJECTED] 1712558938345207914 ('JAK', 'ASK')
[REJECTED] 1712558938345207915 ('SCP', 'BID')
[REJECTED] 1712558938345207916 ('SCP', 'BID')
[REJECTED] 1712558938345207917 ('SCP', 'BID')
[REJECTED] 1712558938345207918 ('SCP', 'BID')
[REJECTED] 1712558938345207919 ('SCP', 'BID')
[REJECTED] 1712558938345207920 ('SCP', 'BID')
[REJECTED] 1712558938345207921 ('JAK', 'BID')
[REJECTED] 1712558938345207922 ('JAK', 'BID')
[REJECTED] 1712558938345207923 ('JAK', 'BID')
[REJECTED] 1712558938345207924 ('JAK', 'BID')
[REJECTED] 1712558938345207925 ('JAK', 'BID')
[REJECTED] 1712558938345207926 ('JAK', 'BID')
[REJECTED] 1712558938345207927 ('MKU', 'BID')
1712558938345207043 ('DLO', 'ASK') 3 4501
1712558938345207598 ('MKU', 'BID') 3 4723
1712558938345207628 ('MKU', 'BID') 3 4718
[REJECTED] 1712558938345207928 ('EPT', 'BID')
[REJECTED] 1712558938345207929 ('EPT', 'ASK')
[REJECTED] 1712558938345207931 ('DLO', 'ASK')
1712558938345207932 ('MKU', 'BID') 3 4715
[REJECTED] 1712558938345207934 ('IGM', 'BID')
[REJECTED] 1712558938345207935 ('IGM', 'ASK')
[REJECTED] 1712558938345207936 ('BRV', 'BID')
[REJECTED] 1712558938345207937 ('BRV', 'ASK')
[REJECTED] 1712558938345207938 ('SCP', 'BID')
[REJECTED] 1712558938345207939 ('SCP', 'ASK')
[REJECTED] 1712558938345207940 ('JAK', 'BID')
[REJECTED] 1712558938345207941 ('JAK', 'ASK')
[REJECTED] 1712558938345207942 ('SCP', 'BID')
[REJECTED] 1712558938345207943 ('SCP', 'BID')
[REJECTED] 1712558938345207944 ('SCP', 'BID')
[REJECTED] 1712558938345207945 ('SCP', 'BID')
[REJECTED] 1712558938345207946 ('SCP', 'BID')
[REJECTED] 1712558938345207947 ('SCP', 'BID')
[REJECTED] 1712558938345207948 ('SCP', 'BID')
[REJECTED] 1712558938345207949 ('SCP', 'BID')
[REJECTED] 1712558938345207950 ('SCP', 'BID')
[REJECTED] 1712558938345207951 ('SCP', 'BID')
[REJECTED] 1712558938345207952 ('JAK', 'BID')
[REJECTED] 1712558938345207953 ('JAK', 'BID')
[REJECTED] 1712558938345207954 ('JAK', 'BID')
[REJECTED] 1712558938345207955 ('JAK', 'BID')
[REJECTED] 1712558938345207956 ('JAK', 'BID')
[REJECTED] 1712558938345207957 ('JAK', 'BID')
[REJECTED] 1712558938345207958 ('EPT', 'BID')
[REJECTED] 1712558938345207959 ('EPT', 'ASK')
[REJECTED] 1712558938345207960 ('EPT', 'BID')
[REJECTED] 1712558938345207961 ('EPT', 'ASK')
[REJECTED] 1712558938345207962 ('EPT', 'BID')
[REJECTED] 1712558938345207963 ('EPT', 'ASK')
[REJECTED] 1712558938345207964 ('DLO', 'BID')
[REJECTED] 1712558938345207965 ('IGM', 'BID')
[REJECTED] 1712558938345207966 ('IGM', 'ASK')
[REJECTED] 1712558938345207967 ('IGM', 'BID')
[REJECTED] 1712558938345207968 ('IGM', 'ASK')
[REJECTED] 1712558938345207969 ('IGM', 'BID')
[REJECTED] 1712558938345207970 ('IGM', 'ASK')
[REJECTED] 1712558938345207971 ('BRV', 'BID')
[REJECTED] 1712558938345207972 ('BRV', 'ASK')
[REJECTED] 1712558938345207973 ('BRV', 'BID')
[REJECTED] 1712558938345207974 ('BRV', 'ASK')
[REJECTED] 1712558938345207975 ('BRV', 'BID')
[REJECTED] 1712558938345207976 ('EPT', 'BID')
[REJECTED] 1712558938345207977 ('EPT', 'ASK')
[REJECTED] 1712558938345207978 ('DLO', 'BID')
[REJECTED] 1712558938345207979 ('DLO', 'ASK')
1712558938345207980 ('MKU', 'BID') 3 4737
[REJECTED] 1712558938345207982 ('IGM', 'BID')
[REJECTED] 1712558938345207983 ('IGM', 'ASK')
[REJECTED] 1712558938345207984 ('BRV', 'BID')
[REJECTED] 1712558938345207985 ('BRV', 'ASK')
[REJECTED] 1712558938345207986 ('SCP', 'BID')
[REJECTED] 1712558938345207987 ('SCP', 'ASK')
[REJECTED] 1712558938345207988 ('JAK', 'BID')
[REJECTED] 1712558938345207989 ('JAK', 'ASK')
[REJECTED] 1712558938345207990 ('SCP', 'BID')
[REJECTED] 1712558938345207991 ('SCP', 'BID')
[REJECTED] 1712558938345207992 ('SCP', 'BID')
[REJECTED] 1712558938345207993 ('SCP', 'BID')
[REJECTED] 1712558938345207994 ('SCP', 'BID')
[REJECTED] 1712558938345207995 ('SCP', 'BID')
[REJECTED] 1712558938345207996 ('SCP', 'BID')
[REJECTED] 1712558938345207997 ('SCP', 'BID')
[REJECTED] 1712558938345207998 ('SCP', 'BID')
[REJECTED] 1712558938345207999 ('SCP', 'BID')
[REJECTED] 1712558938345208000 ('JAK', 'BID')
[REJECTED] 1712558938345208001 ('JAK', 'BID')
[REJECTED] 1712558938345208002 ('JAK', 'BID')
[REJECTED] 1712558938345208003 ('JAK', 'BID')
[REJECTED] 1712558938345208004 ('JAK', 'BID')
[REJECTED] 1712558938345208005 ('JAK', 'BID')
[REJECTED] 1712558938345208006 ('BRV', 'BID')
1712558938345207564 ('MKU', 'BID') 3 4677
[REJECTED] 1712558938345208007 ('EPT', 'BID')
[REJECTED] 1712558938345208008 ('EPT', 'ASK')
[REJECTED] 1712558938345208009 ('DLO', 'BID')
[REJECTED] 1712558938345208010 ('DLO', 'ASK')
1712558938345208011 ('MKU', 'BID') 3 4725
[REJECTED] 1712558938345208013 ('IGM', 'BID')
[REJECTED] 1712558938345208014 ('IGM', 'ASK')
[REJECTED] 1712558938345208015 ('BRV', 'BID')
[REJECTED] 1712558938345208016 ('BRV', 'ASK')
[REJECTED] 1712558938345208017 ('SCP', 'BID')
[REJECTED] 1712558938345208018 ('SCP', 'ASK')
[REJECTED] 1712558938345208019 ('JAK', 'BID')
[REJECTED] 1712558938345208020 ('JAK', 'ASK')
[REJECTED] 1712558938345208021 ('SCP', 'BID')
[REJECTED] 1712558938345208022 ('SCP', 'BID')
[REJECTED] 1712558938345208023 ('SCP', 'BID')
[REJECTED] 1712558938345208024 ('SCP', 'BID')
[REJECTED] 1712558938345208025 ('SCP', 'BID')
[REJECTED] 1712558938345208026 ('SCP', 'BID')
[REJECTED] 1712558938345208027 ('SCP', 'BID')
[REJECTED] 1712558938345208028 ('JAK', 'BID')
[REJECTED] 1712558938345208029 ('JAK', 'BID')
[REJECTED] 1712558938345208030 ('JAK', 'BID')
[REJECTED] 1712558938345208031 ('JAK', 'BID')
[REJECTED] 1712558938345208032 ('JAK', 'BID')
[REJECTED] 1712558938345208033 ('JAK', 'BID')
[REJECTED] 1712558938345208034 ('MKU', 'BID')
[REJECTED] 1712558938345208035 ('EPT', 'BID')
[REJECTED] 1712558938345208036 ('EPT', 'ASK')
[REJECTED] 1712558938345208037 ('DLO', 'BID')
[REJECTED] 1712558938345208038 ('DLO', 'ASK')
[REJECTED] 1712558938345208039 ('MKU', 'BID')
[REJECTED] 1712558938345208040 ('MKU', 'ASK')
[REJECTED] 1712558938345208041 ('IGM', 'BID')
[REJECTED] 1712558938345208042 ('IGM', 'ASK')
[REJECTED] 1712558938345208043 ('BRV', 'BID')
[REJECTED] 1712558938345208044 ('BRV', 'ASK')
[REJECTED] 1712558938345208045 ('SCP', 'BID')
[REJECTED] 1712558938345208046 ('SCP', 'ASK')
[REJECTED] 1712558938345208047 ('JAK', 'BID')
[REJECTED] 1712558938345208048 ('JAK', 'ASK')
[REJECTED] 1712558938345208049 ('SCP', 'BID')
[REJECTED] 1712558938345208050 ('SCP', 'BID')
[REJECTED] 1712558938345208051 ('SCP', 'BID')
[REJECTED] 1712558938345208052 ('SCP', 'BID')
[REJECTED] 1712558938345208053 ('SCP', 'BID')
[REJECTED] 1712558938345208054 ('SCP', 'BID')
[REJECTED] 1712558938345208055 ('JAK', 'BID')
[REJECTED] 1712558938345208056 ('JAK', 'BID')
[REJECTED] 1712558938345208057 ('JAK', 'BID')
[REJECTED] 1712558938345208058 ('JAK', 'BID')
[REJECTED] 1712558938345208059 ('JAK', 'BID')
[REJECTED] 1712558938345208060 ('JAK', 'BID')
[REJECTED] 1712558938345208061 ('JAK', 'BID')
[REJECTED] 1712558938345208062 ('EPT', 'BID')
[REJECTED] 1712558938345208063 ('DLO', 'BID')
[REJECTED] 1712558938345208064 ('IGM', 'BID')
[REJECTED] 1712558938345208065 ('BRV', 'BID')
[REJECTED] 1712558938345208066 ('BRV', 'ASK')
[REJECTED] 1712558938345208067 ('BRV', 'BID')
[REJECTED] 1712558938345208068 ('BRV', 'ASK')
[REJECTED] 1712558938345208069 ('EPT', 'BID')
[REJECTED] 1712558938345208070 ('EPT', 'ASK')
[REJECTED] 1712558938345208071 ('DLO', 'BID')
