1712544326226320897 ('EPT', 'ASK') 2 4747
1712544326226321456 ('EPT', 'ASK') 2 4688
1712544326226322234 ('DLO', 'BID') 2 5304
1712544326226322235 ('DLO', 'ASK') 2 5308
1712544326226322212 ('DLO', 'ASK') 2 5310
1712544326226321141 ('EPT', 'ASK') 2 4695
1712544326226322055 ('BRV', 'ASK') 2 5528
1712544326226321118 ('EPT', 'ASK') 2 4705
1712544326226322256 ('EPT', 'ASK') 2 4704
1712544326226322258 ('DLO', 'ASK') 2 5297
1712544326226322259 ('MKU', 'BID') 2 5218
1712544326226322262 ('IGM', 'ASK') 2 6561
1712544326226322264 ('BRV', 'ASK') 2 5504
1712544326226322280 ('DLO', 'BID') 2 5307
1712544326226322283 ('MKU', 'ASK') 2 5187
1712544326226322287 ('BRV', 'ASK') 2 5545
1712544326226322278 ('EPT', 'BID') 2 4708
1712544326226322285 ('IGM', 'ASK') 2 6623
1712544326226322284 ('IGM', 'BID') 2 6619
1712544326226322260 ('MKU', 'ASK') 2 5226
1712544326226322302 ('EPT', 'ASK') 2 4706
1712544326226322304 ('DLO', 'ASK') 2 5303
1712544326226322306 ('MKU', 'ASK') 2 5235
1712544326226322307 ('IGM', 'BID') 2 6571
1712544326226322310 ('BRV', 'ASK') 2 5575
1712544326226322281 ('DLO', 'ASK') 2 5312
1712544326226322237 ('MKU', 'ASK') 2 5241
1712544326226322301 ('EPT', 'BID') 2 4702
1712544326226322255 ('EPT', 'BID') 2 4693
1712544326226322279 ('EPT', 'ASK') 2 4712
1712544326226322308 ('IGM', 'ASK') 2 6604
1712544326226322326 ('EPT', 'BID') 2 4691
1712544326226322329 ('DLO', 'ASK') 2 5324
1712544326226322331 ('MKU', 'ASK') 2 5256
1712544326226322333 ('IGM', 'ASK') 2 6598
1712544326226322232 ('EPT', 'BID') 2 4661
1712544326226322335 ('BRV', 'ASK') 2 5580
1712544326226322214 ('MKU', 'ASK') 2 5263
1712544326226322190 ('MKU', 'ASK') 2 5264
1712544326226322332 ('IGM', 'BID') 2 6592
1712544326226322352 ('DLO', 'ASK') 2 5330
1712544326226322356 ('IGM', 'ASK') 2 6575
1712544326226322357 ('BRV', 'BID') 2 5595
1712544326226322349 ('EPT', 'BID') 2 4662
1712544326226322353 ('MKU', 'BID') 2 5285
1712544326226322334 ('BRV', 'BID') 2 5576
1712544326226322309 ('BRV', 'BID') 2 5569
1712544326226322375 ('DLO', 'ASK') 2 5354
1712544326226322376 ('MKU', 'BID') 2 5263
1712544326226322378 ('IGM', 'BID') 2 6580
1712544326226322380 ('BRV', 'BID') 2 5547
1712544326226322372 ('EPT', 'BID') 2 4649
1712544326226322379 ('IGM', 'ASK') 2 6588
1712544326226322398 ('DLO', 'ASK') 2 5377
1712544326226322402 ('IGM', 'ASK') 2 6593
1712544326226322404 ('BRV', 'ASK') 2 5549
1712544326226322400 ('MKU', 'ASK') 2 5255
1712544326226322399 ('MKU', 'BID') 2 5252
1712544326226322330 ('MKU', 'BID') 2 5251
1712544326226322396 ('EPT', 'ASK') 2 4647
1712544326226322373 ('EPT', 'ASK') 2 4653
1712544326226322350 ('EPT', 'ASK') 2 4666
1712544326226322419 ('EPT', 'ASK') 2 4656
1712544326226322422 ('MKU', 'BID') 2 5263
1712544326226322425 ('IGM', 'ASK') 2 6612
1712544326226322426 ('BRV', 'BID') 2 5550
1712544326226322305 ('MKU', 'BID') 2 5218
1712544326226322421 ('DLO', 'ASK') 2 5388
1712544326226322440 ('EPT', 'BID') 2 4665
1712544326226322444 ('MKU', 'BID') 2 5203
1712544326226322447 ('IGM', 'ASK') 2 6659
1712544326226322449 ('BRV', 'ASK') 2 5546
1712544326226322427 ('BRV', 'ASK') 2 5554
1712544326226322381 ('BRV', 'ASK') 2 5566
1712544326226322358 ('BRV', 'ASK') 2 5605
1712544326226322443 ('DLO', 'ASK') 2 5393
1712544326226322441 ('EPT', 'ASK') 2 4673
1712544326226322327 ('EPT', 'ASK') 2 4699
1712544326226322463 ('EPT', 'ASK') 2 4717
1712544326226322465 ('DLO', 'ASK') 2 5414
1712544326226322471 ('BRV', 'ASK') 2 5598
1712544326226322468 ('IGM', 'BID') 2 6665
1712544326226322466 ('MKU', 'BID') 2 5192
1712544326226322282 ('MKU', 'BID') 2 5178
1712544326226321987 ('BRV', 'ASK') 2 5641
1712544326226321752 ('MKU', 'BID') 2 5160
1712544326226322481 ('EPT', 'BID') 2 4731
1712544326226322484 ('DLO', 'ASK') 2 5432
1712544326226322490 ('BRV', 'ASK') 2 5656
1712544326226322486 ('MKU', 'ASK') 2 5164
1712544326226322462 ('EPT', 'BID') 2 4685
1712544326226321964 ('BRV', 'ASK') 2 5675
1712544326226322488 ('IGM', 'ASK') 2 6656
1712544326226322467 ('MKU', 'ASK') 2 5196
1712544326226322469 ('IGM', 'ASK') 2 6669
1712544326226322500 ('EPT', 'BID') 2 4682
1712544326226322502 ('DLO', 'BID') 2 5443
1712544326226322505 ('MKU', 'ASK') 2 5198
1712544326226322507 ('IGM', 'ASK') 2 6669
1712544326226322509 ('BRV', 'ASK') 2 5678
1712544326226322483 ('DLO', 'BID') 2 5427
1712544326226322445 ('MKU', 'ASK') 2 5215
1712544326226322521 ('MKU', 'ASK') 2 5241
1712544326226322523 ('IGM', 'ASK') 2 6712
1712544326226322524 ('BRV', 'BID') 2 5694
1712544326226322516 ('EPT', 'BID') 2 4662
1712544326226322518 ('DLO', 'BID') 2 5427
1712544326226322519 ('DLO', 'ASK') 2 5431
1712544326226322418 ('EPT', 'BID') 2 4646
1712544326226322395 ('EPT', 'BID') 2 4643
1712544326226322522 ('IGM', 'BID') 2 6699
1712544326226322532 ('EPT', 'BID') 2 4624
1712544326226322538 ('IGM', 'BID') 2 6725
1712544326226322535 ('DLO', 'ASK') 2 5421
1712544326226322541 ('BRV', 'ASK') 2 5694
1712544326226322537 ('MKU', 'ASK') 2 5242
1712544326226322209 ('EPT', 'BID') 2 4620
1712544326226322525 ('BRV', 'ASK') 2 5698
1712544326226322503 ('DLO', 'ASK') 2 5451
1712544326226321941 ('BRV', 'ASK') 2 5715
1712544326226321757 ('BRV', 'ASK') 2 5732
1712544326226322506 ('IGM', 'BID') 2 6659
1712544326226322555 ('MKU', 'BID') 2 5266
1712544326226322557 ('IGM', 'BID') 2 6658
1712544326226322560 ('BRV', 'ASK') 2 5740
1712544326226322487 ('IGM', 'BID') 2 6652
1712544326226322446 ('IGM', 'BID') 2 6648
1712544326226322552 ('EPT', 'ASK') 2 4600
1712544326226322424 ('IGM', 'BID') 2 6599
1712544326226322554 ('DLO', 'ASK') 2 5460
1712544326226322575 ('DLO', 'ASK') 2 5469
1712544326226322578 ('IGM', 'BID') 2 6598
1712544326226322580 ('BRV', 'BID') 2 5767
1712544326226322573 ('EPT', 'ASK') 2 4611
1712544326226322401 ('IGM', 'BID') 2 6584
1712544326226322577 ('MKU', 'ASK') 2 5259
1712544326226322581 ('BRV', 'ASK') 2 5773
1712544326226322355 ('IGM', 'BID') 2 6563
1712544326226322556 ('MKU', 'ASK') 2 5270
1712544326226322423 ('MKU', 'ASK') 2 5273
1712544326226321597 ('BRV', 'ASK') 2 5776
1712544326226322572 ('EPT', 'BID') 2 4606
1712544326226322592 ('EPT', 'ASK') 2 4608
1712544326226322596 ('MKU', 'ASK') 2 5277
1712544326226322597 ('IGM', 'BID') 2 6552
1712544326226322600 ('BRV', 'ASK') 2 5747
1712544326226322595 ('MKU', 'BID') 2 5271
1712544326226322593 ('DLO', 'BID') 2 5467
1712544326226322598 ('IGM', 'ASK') 2 6559
1712544326226322574 ('DLO', 'BID') 2 5463
1712544326226322553 ('DLO', 'BID') 2 5456
1712544326226322610 ('EPT', 'ASK') 2 4630
1712544326226322611 ('DLO', 'BID') 2 5450
1712544326226322613 ('MKU', 'BID') 2 5269
1712544326226322615 ('IGM', 'BID') 2 6557
1712544326226322617 ('BRV', 'BID') 2 5805
1712544326226322618 ('BRV', 'ASK') 2 5813
1712544326226321562 ('BRV', 'ASK') 2 5819
1712544326226321546 ('BRV', 'ASK') 2 5832
1712544326226321529 ('BRV', 'ASK') 2 5839
1712544326226322612 ('DLO', 'ASK') 2 5461
1712544326226322594 ('DLO', 'ASK') 2 5471
1712544326226322616 ('IGM', 'ASK') 2 6579
1712544326226322614 ('MKU', 'ASK') 2 5274
1712544326226321513 ('BRV', 'ASK') 2 5874
1712544326226322628 ('DLO', 'ASK') 2 5490
1712544326226322630 ('MKU', 'ASK') 2 5277
1712544326226322632 ('IGM', 'ASK') 2 6591
1712544326226322634 ('BRV', 'ASK') 2 5892
1712544326226322377 ('MKU', 'ASK') 2 5281
1712544326226322354 ('MKU', 'ASK') 2 5289
1712544326226322167 ('MKU', 'ASK') 2 5331
1712544326226322533 ('EPT', 'ASK') 2 4637
1712544326226322626 ('EPT', 'ASK') 2 4637
1712544326226322579 ('IGM', 'ASK') 2 6609
1712544326226322625 ('EPT', 'BID') 2 4635
1712544326226322609 ('EPT', 'BID') 2 4625
1712544326226322642 ('EPT', 'BID') 2 4624
1712544326226322647 ('MKU', 'ASK') 2 5330
1712544326226322648 ('IGM', 'BID') 2 6613
1712544326226322650 ('BRV', 'BID') 2 5893
1712544326226322631 ('IGM', 'BID') 2 6566
1712544326226322261 ('IGM', 'BID') 2 6540
1712544326226322645 ('DLO', 'ASK') 2 5492
1712544326226322660 ('EPT', 'ASK') 2 4613
1712544326226322664 ('MKU', 'ASK') 2 5328
1712544326226322667 ('BRV', 'BID') 2 5889
1712544326226322662 ('DLO', 'ASK') 2 5499
1712544326226322666 ('IGM', 'ASK') 2 6535
1712544326226322668 ('BRV', 'ASK') 2 5893
1712544326226322651 ('BRV', 'ASK') 2 5898
1712544326226321497 ('BRV', 'ASK') 2 5917
1712544326226322659 ('EPT', 'BID') 2 4605
1712544326226322591 ('EPT', 'BID') 2 4604
1712544326226322551 ('EPT', 'BID') 2 4596
1712544326226322185 ('EPT', 'BID') 2 4595
1712544326226322676 ('EPT', 'BID') 2 4618
1712544326226322679 ('DLO', 'ASK') 2 5508
1712544326226322683 ('IGM', 'ASK') 2 6579
1712544326226322685 ('BRV', 'ASK') 2 5933
1712544326226322681 ('MKU', 'ASK') 2 5355
1712544326226322649 ('IGM', 'ASK') 2 6623
1712544326226322680 ('MKU', 'BID') 2 5351
1712544326226322678 ('DLO', 'BID') 2 5504
1712544326226322646 ('MKU', 'BID') 2 5317
1712544326226322663 ('MKU', 'BID') 2 5315
1712544326226322692 ('EPT', 'BID') 2 4582
1712544326226322694 ('DLO', 'BID') 2 5503
1712544326226322696 ('MKU', 'BID') 2 5340
1712544326226322699 ('IGM', 'ASK') 2 6626
1712544326226322700 ('BRV', 'BID') 2 5908
1712544326226322684 ('BRV', 'BID') 2 5901
1712544326226322633 ('BRV', 'BID') 2 5846
1712544326226322713 ('MKU', 'BID') 2 5315
1712544326226322709 ('EPT', 'BID') 2 4569
1712544326226322140 ('EPT', 'BID') 2 4568
1712544326226322716 ('IGM', 'ASK') 2 6648
1712544326226322711 ('DLO', 'BID') 2 5505
1712544326226322732 ('DLO', 'BID') 2 5503
1712544326226322736 ('IGM', 'BID') 2 6632
1712544326226322739 ('BRV', 'ASK') 2 5797
1712544326226322715 ('IGM', 'BID') 2 6629
1712544326226322698 ('IGM', 'BID') 2 6617
1712544326226322734 ('MKU', 'BID') 2 5289
1712544326226322730 ('EPT', 'BID') 2 4565
1712544326226322629 ('MKU', 'BID') 2 5270
1712544326226322661 ('DLO', 'BID') 2 5494
1712544326226322644 ('DLO', 'BID') 2 5488
1712544326226322755 ('DLO', 'BID') 2 5461
1712544326226322757 ('MKU', 'BID') 2 5265
1712544326226322760 ('IGM', 'ASK') 2 6630
1712544326226322627 ('DLO', 'BID') 2 5460
1712544326226322754 ('EPT', 'ASK') 2 4562
1712544326226322731 ('EPT', 'ASK') 2 4569
1712544326226322762 ('BRV', 'ASK') 2 5814
1712544326226322710 ('EPT', 'ASK') 2 4573
1712544326226322758 ('MKU', 'ASK') 2 5274
1712544326226322693 ('EPT', 'ASK') 2 4592
1712544326226322776 ('EPT', 'ASK') 2 4598
1712544326226322783 ('BRV', 'BID') 2 5813
1712544326226322761 ('BRV', 'BID') 2 5810
1712544326226322781 ('IGM', 'BID') 2 6625
1712544326226322779 ('MKU', 'BID') 2 5272
1712544326226322778 ('DLO', 'ASK') 2 5450
1712544326226322738 ('BRV', 'BID') 2 5787
1712544326226322780 ('MKU', 'ASK') 2 5274
1712544326226322791 ('EPT', 'BID') 2 4608
1712544326226322796 ('MKU', 'ASK') 2 5275
1712544326226322799 ('BRV', 'BID') 2 5753
1712544326226322717 ('BRV', 'BID') 2 5743
1712544326226322599 ('BRV', 'BID') 2 5742
1712544326226322794 ('DLO', 'ASK') 2 5462
1712544326226322797 ('IGM', 'BID') 2 6618
1712544326226322759 ('IGM', 'BID') 2 6611
1712544326226322793 ('DLO', 'BID') 2 5458
1712544326226322559 ('BRV', 'BID') 2 5711
1712544326226322777 ('DLO', 'BID') 2 5446
1712544326226322775 ('EPT', 'BID') 2 4584
1712544326226322808 ('EPT', 'BID') 2 4576
1712544326226322810 ('DLO', 'BID') 2 5436
1712544326226322814 ('IGM', 'BID') 2 6572
1712544326226322816 ('BRV', 'BID') 2 5699
1712544326226322753 ('EPT', 'BID') 2 4560
1712544326226322001 ('EPT', 'BID') 2 4559
1712544326226322682 ('IGM', 'BID') 2 6555
1712544326226322665 ('IGM', 'BID') 2 6529
1712544326226322812 ('MKU', 'BID') 2 5285
1712544326226322238 ('IGM', 'BID') 2 6488
1712544326226322836 ('IGM', 'BID') 2 6517
1712544326226322839 ('BRV', 'ASK') 2 5701
1712544326226322834 ('MKU', 'BID') 2 5280
1712544326226322817 ('BRV', 'ASK') 2 5710
1712544326226322832 ('DLO', 'BID') 2 5426
1712544326226322795 ('MKU', 'BID') 2 5263
1712544326226322576 ('MKU', 'BID') 2 5255
1712544326226322831 ('EPT', 'ASK') 2 4560
1712544326226322534 ('DLO', 'BID') 2 5417
1712544326226322800 ('BRV', 'ASK') 2 5777
1712544326226322536 ('MKU', 'BID') 2 5239
1712544326226322830 ('EPT', 'BID') 2 4556
1712544326226322855 ('EPT', 'BID') 2 4553
1712544326226322859 ('MKU', 'BID') 2 5236
1712544326226322862 ('IGM', 'ASK') 2 6460
1712544326226322864 ('BRV', 'ASK') 2 5791
1712544326226322857 ('DLO', 'BID') 2 5414
1712544326226321819 ('EPT', 'BID') 2 4541
1712544326226322784 ('BRV', 'ASK') 2 5820
1712544326226322718 ('BRV', 'ASK') 2 5821
1712544326226322520 ('MKU', 'BID') 2 5226
1712544326226322464 ('DLO', 'BID') 2 5404
1712544326226322442 ('DLO', 'BID') 2 5389
1712544326226322420 ('DLO', 'BID') 2 5384
1712544326226321796 ('EPT', 'BID') 2 4517
1712544326226321748 ('EPT', 'BID') 2 4502
1712544326226320896 ('EPT', 'BID') 2 4499
1712544326226322877 ('EPT', 'BID') 2 4511
1712544326226322879 ('DLO', 'BID') 2 5391
1712544326226322882 ('MKU', 'ASK') 2 5215
1712544326226322884 ('IGM', 'ASK') 2 6485
1712544326226322885 ('BRV', 'BID') 2 5854
1712544326226322883 ('IGM', 'BID') 2 6480
1712544326226322899 ('EPT', 'BID') 2 4477
1712544326226322902 ('DLO', 'ASK') 2 5390
1712544326226322904 ('MKU', 'ASK') 2 5242
1712544326226322907 ('BRV', 'BID') 2 5847
1712544326226322905 ('IGM', 'BID') 2 6490
1712544326226322908 ('BRV', 'ASK') 2 5852
1712544326226322886 ('BRV', 'ASK') 2 5858
1712544326226322903 ('MKU', 'BID') 2 5230
1712544326226322861 ('IGM', 'BID') 2 6453
1712544326226322900 ('EPT', 'ASK') 2 4489
1712544326226322215 ('IGM', 'BID') 2 6424
1712544326226322881 ('MKU', 'BID') 2 5211
1712544326226322924 ('EPT', 'ASK') 2 4475
1712544326226322927 ('MKU', 'BID') 2 5211
1712544326226322929 ('IGM', 'BID') 2 6409
1712544326226322931 ('BRV', 'BID') 2 5872
1712544326226322925 ('DLO', 'BID') 2 5387
1712544326226322901 ('DLO', 'BID') 2 5382
1712544326226322397 ('DLO', 'BID') 2 5368
1712544326226322191 ('IGM', 'BID') 2 6373
1712544326226322168 ('IGM', 'BID') 2 6351
1712544326226322932 ('BRV', 'ASK') 2 5882
1712544326226322946 ('EPT', 'ASK') 2 4514
1712544326226322947 ('DLO', 'BID') 2 5374
1712544326226322949 ('MKU', 'BID') 2 5190
1712544326226322951 ('IGM', 'BID') 2 6338
1712544326226322504 ('MKU', 'BID') 2 5189
1712544326226322954 ('BRV', 'ASK') 2 5898
1712544326226322878 ('EPT', 'ASK') 2 4518
1712544326226322950 ('MKU', 'ASK') 2 5193
1712544326226322967 ('EPT', 'BID') 2 4508
1712544326226322976 ('BRV', 'ASK') 2 5900
1712544326226322945 ('EPT', 'BID') 2 4505
1712544326226322974 ('IGM', 'ASK') 2 6339
1712544326226322971 ('MKU', 'BID') 2 5204
1712544326226322701 ('BRV', 'ASK') 2 5935
1712544326226322970 ('DLO', 'ASK') 2 5357
1712544326226322952 ('IGM', 'ASK') 2 6352
1712544326226322993 ('EPT', 'BID') 2 4485
1712544326226322998 ('MKU', 'ASK') 2 5186
1712544326226323000 ('IGM', 'ASK') 2 6352
1712544326226322996 ('DLO', 'ASK') 2 5366
1712544326226322995 ('DLO', 'BID') 2 5362
1712544326226323001 ('BRV', 'BID') 2 5981
1712544326226322999 ('IGM', 'BID') 2 6348
1712544326226322997 ('MKU', 'BID') 2 5179
1712544326226323002 ('BRV', 'ASK') 2 5985
1712544326226322973 ('IGM', 'BID') 2 6335
1712544326226323016 ('EPT', 'ASK') 2 4487
1712544326226323019 ('MKU', 'BID') 2 5162
1712544326226323021 ('IGM', 'BID') 2 6328
1712544326226323023 ('BRV', 'BID') 2 5959
1712544326226323018 ('DLO', 'ASK') 2 5371
1712544326226323022 ('IGM', 'ASK') 2 6344
1712544326226323024 ('BRV', 'ASK') 2 5973
1712544326226323015 ('EPT', 'BID') 2 4475
1712544326226322923 ('EPT', 'BID') 2 4462
1712544326226322948 ('DLO', 'ASK') 2 5387
1712544326226322926 ('DLO', 'ASK') 2 5391
1712544326226323035 ('EPT', 'ASK') 2 4461
1712544326226323037 ('DLO', 'ASK') 2 5394
1712544326226323038 ('MKU', 'BID') 2 5169
1712544326226323041 ('IGM', 'ASK') 2 6406
1712544326226323043 ('BRV', 'ASK') 2 6023
1712544326226322880 ('DLO', 'ASK') 2 5402
1712544326226322485 ('MKU', 'BID') 2 5161
1712544326226323040 ('IGM', 'BID') 2 6399
1712544326226323055 ('EPT', 'BID') 2 4479
1712544326226323061 ('IGM', 'BID') 2 6377
1712544326226323063 ('BRV', 'BID') 2 6033
1712544326226323059 ('MKU', 'BID') 2 5156
1712544326226323060 ('MKU', 'ASK') 2 5160
1712544326226323039 ('MKU', 'ASK') 2 5173
1712544326226323058 ('DLO', 'ASK') 2 5417
1712544326226322858 ('DLO', 'ASK') 2 5418
1712544326226322833 ('DLO', 'ASK') 2 5430
1712544326226323086 ('IGM', 'ASK') 2 6340
1712544326226323088 ('BRV', 'ASK') 2 6036
1712544326226323084 ('MKU', 'ASK') 2 5153
1712544326226323082 ('DLO', 'ASK') 2 5416
1712544326226323064 ('BRV', 'ASK') 2 6053
1712544326226323080 ('EPT', 'ASK') 2 4487
1712544326226323056 ('EPT', 'ASK') 2 4488
1712544326226323020 ('MKU', 'ASK') 2 5183
1712544326226323085 ('IGM', 'BID') 2 6326
1712544326226322146 ('IGM', 'BID') 2 6313
1712544326226322121 ('IGM', 'BID') 2 6308
1712544326226323103 ('EPT', 'ASK') 2 4493
1712544326226323105 ('DLO', 'ASK') 2 5429
1712544326226323108 ('IGM', 'BID') 2 6337
1712544326226323111 ('BRV', 'ASK') 2 6101
1712544326226322994 ('EPT', 'ASK') 2 4495
1712544326226323107 ('MKU', 'ASK') 2 5175
1712544326226323102 ('EPT', 'BID') 2 4489
1712544326226323079 ('EPT', 'BID') 2 4476
1712544326226323034 ('EPT', 'BID') 2 4454
1712544326226322972 ('MKU', 'ASK') 2 5208
1712544326226323104 ('DLO', 'BID') 2 5424
1712544326226323126 ('EPT', 'BID') 2 4462
1712544326226323128 ('DLO', 'BID') 2 5420
1712544326226323131 ('MKU', 'ASK') 2 5194
1712544326226323132 ('IGM', 'BID') 2 6286
1712544326226323135 ('BRV', 'ASK') 2 6170
1712544326226323057 ('DLO', 'BID') 2 5414
1712544326226323081 ('DLO', 'BID') 2 5413
1712544326226323153 ('MKU', 'ASK') 2 5217
1712544326226323154 ('IGM', 'BID') 2 6275
1712544326226323157 ('BRV', 'ASK') 2 6180
1712544326226323150 ('DLO', 'BID') 2 5394
1712544326226323036 ('DLO', 'BID') 2 5384
1712544326226322928 ('MKU', 'ASK') 2 5219
1712544326226323148 ('EPT', 'BID') 2 4448
1712544326226322099 ('IGM', 'BID') 2 6250
1712544326226323152 ('MKU', 'BID') 2 5213
1712544326226323155 ('IGM', 'ASK') 2 6291
1712544326226323133 ('IGM', 'ASK') 2 6294
1712544326226323156 ('BRV', 'BID') 2 6170
1712544326226323134 ('BRV', 'BID') 2 6145
1712544326226323176 ('MKU', 'BID') 2 5193
1712544326226323180 ('BRV', 'BID') 2 6145
1712544326226323179 ('IGM', 'ASK') 2 6290
1712544326226323130 ('MKU', 'BID') 2 5185
1712544326226323106 ('MKU', 'BID') 2 5171
1712544326226323083 ('MKU', 'BID') 2 5149
1712544326226323175 ('DLO', 'ASK') 2 5394
1712544326226323151 ('DLO', 'ASK') 2 5398
1712544326226323109 ('IGM', 'ASK') 2 6376
1712544326226323172 ('EPT', 'BID') 2 4441
1712544326226323110 ('BRV', 'BID') 2 6094
1712544326226323194 ('EPT', 'BID') 2 4417
1712544326226323198 ('MKU', 'BID') 2 5139
1712544326226323200 ('IGM', 'BID') 2 6365
1712544326226323202 ('BRV', 'BID') 2 6092
1712544326226321730 ('MKU', 'BID') 2 5131
1712544326226323201 ('IGM', 'ASK') 2 6379
1712544326226321682 ('MKU', 'BID') 2 5121
1712544326226323203 ('BRV', 'ASK') 2 6101
1712544326226323196 ('DLO', 'BID') 2 5398
1712544326226323062 ('IGM', 'ASK') 2 6394
1712544326226323224 ('IGM', 'ASK') 2 6398
1712544326226323225 ('BRV', 'BID') 2 6104
1712544326226323222 ('MKU', 'ASK') 2 5113
1712544326226323219 ('DLO', 'BID') 2 5394
1712544326226323217 ('EPT', 'BID') 2 4399
1712544326226323241 ('EPT', 'ASK') 2 4402
1712544326226323245 ('MKU', 'ASK') 2 5119
1712544326226323247 ('IGM', 'ASK') 2 6422
1712544326226323248 ('BRV', 'BID') 2 6069
1712544326226323218 ('EPT', 'ASK') 2 4403
1712544326226323244 ('MKU', 'BID') 2 5114
1712544326226323221 ('MKU', 'BID') 2 5109
1712544326226321524 ('MKU', 'BID') 2 5074
1712544326226323249 ('BRV', 'ASK') 2 6084
1712544326226323246 ('IGM', 'BID') 2 6417
1712544326226323243 ('DLO', 'ASK') 2 5393
1712544326226323220 ('DLO', 'ASK') 2 5398
1712544326226323197 ('DLO', 'ASK') 2 5402
1712544326226323226 ('BRV', 'ASK') 2 6109
1712544326226323264 ('EPT', 'ASK') 2 4421
1712544326226323267 ('MKU', 'BID') 2 5045
1712544326226323269 ('IGM', 'BID') 2 6405
1712544326226323272 ('BRV', 'ASK') 2 6120
1712544326226323266 ('DLO', 'ASK') 2 5392
1712544326226323195 ('EPT', 'ASK') 2 4430
1712544326226323268 ('MKU', 'ASK') 2 5079
1712544326226323270 ('IGM', 'ASK') 2 6415
1712544326226323129 ('DLO', 'ASK') 2 5427
1712544326226323271 ('BRV', 'BID') 2 6094
1712544326226323173 ('EPT', 'ASK') 2 4445
1712544326226322930 ('IGM', 'ASK') 2 6448
1712544326226322906 ('IGM', 'ASK') 2 6494
1712544326226323287 ('EPT', 'ASK') 2 4449
1712544326226323289 ('DLO', 'ASK') 2 5423
1712544326226323291 ('MKU', 'ASK') 2 5073
1712544326226323293 ('IGM', 'ASK') 2 6452
1712544326226323294 ('BRV', 'BID') 2 6071
1712544326226323149 ('EPT', 'ASK') 2 4452
1712544326226323087 ('BRV', 'BID') 2 6018
1712544326226323042 ('BRV', 'BID') 2 5998
1712544326226322837 ('IGM', 'ASK') 2 6536
1712544326226323309 ('EPT', 'BID') 2 4445
1712544326226323316 ('IGM', 'ASK') 2 6522
1712544326226323317 ('BRV', 'BID') 2 5984
1712544326226323286 ('EPT', 'BID') 2 4441
1712544326226323314 ('MKU', 'ASK') 2 5110
1712544326226323312 ('DLO', 'ASK') 2 5441
1712544326226323334 ('DLO', 'ASK') 2 5441
1712544326226323336 ('MKU', 'ASK') 2 5142
1712544326226323339 ('BRV', 'BID') 2 5929
1712544326226323331 ('EPT', 'BID') 2 4427
1712544326226323338 ('IGM', 'ASK') 2 6542
1712544326226322975 ('BRV', 'BID') 2 5891
1712544326226322811 ('DLO', 'ASK') 2 5452
1712544326226323199 ('MKU', 'ASK') 2 5154
1712544326226322953 ('BRV', 'BID') 2 5871
1712544326226322756 ('DLO', 'ASK') 2 5477
1712544326226323356 ('DLO', 'ASK') 2 5470
1712544326226323358 ('MKU', 'ASK') 2 5150
1712544326226323359 ('IGM', 'BID') 2 6555
1712544326226323361 ('BRV', 'BID') 2 5828
1712544326226323337 ('IGM', 'BID') 2 6538
1712544326226323354 ('EPT', 'ASK') 2 4429
1712544326226323332 ('EPT', 'ASK') 2 4431
1712544326226323378 ('EPT', 'ASK') 2 4436
1712544326226323382 ('MKU', 'ASK') 2 5182
1712544326226323383 ('IGM', 'BID') 2 6516
1712544326226323386 ('BRV', 'ASK') 2 5845
1712544326226323379 ('DLO', 'BID') 2 5483
1712544326226323315 ('IGM', 'BID') 2 6504
1712544326226323385 ('BRV', 'BID') 2 5821
1712544326226323400 ('EPT', 'BID') 2 4432
1712544326226323402 ('DLO', 'BID') 2 5465
1712544326226323406 ('IGM', 'BID') 2 6478
1712544326226323408 ('BRV', 'BID') 2 5814
1712544326226323405 ('MKU', 'ASK') 2 5191
1712544326226323377 ('EPT', 'BID') 2 4429
1712544326226323353 ('EPT', 'BID') 2 4425
1712544326226323355 ('DLO', 'BID') 2 5448
1712544326226323423 ('EPT', 'ASK') 2 4433
1712544326226323424 ('DLO', 'BID') 2 5453
1712544326226323426 ('MKU', 'BID') 2 5204
1712544326226323428 ('IGM', 'BID') 2 6448
1712544326226323333 ('DLO', 'BID') 2 5437
1712544326226323311 ('DLO', 'BID') 2 5437
1712544326226323409 ('BRV', 'ASK') 2 5821
1712544326226323431 ('BRV', 'ASK') 2 5813
1712544326226323401 ('EPT', 'ASK') 2 4436
1712544326226323292 ('IGM', 'BID') 2 6426
1712544326226323310 ('EPT', 'ASK') 2 4461
1712544326226323127 ('EPT', 'ASK') 2 4478
1712544326226322968 ('EPT', 'ASK') 2 4513
1712544326226323445 ('EPT', 'ASK') 2 4492
1712544326226323451 ('IGM', 'ASK') 2 6433
1712544326226323446 ('DLO', 'BID') 2 5437
1712544326226323453 ('BRV', 'ASK') 2 5835
1712544326226323449 ('MKU', 'ASK') 2 5196
1712544326226323447 ('DLO', 'ASK') 2 5441
1712544326226323427 ('MKU', 'ASK') 2 5208
1712544326226323177 ('MKU', 'ASK') 2 5212
1712544326226323425 ('DLO', 'ASK') 2 5458
1712544326226323403 ('DLO', 'ASK') 2 5469
1712544326226323468 ('EPT', 'ASK') 2 4523
1712544326226323470 ('DLO', 'ASK') 2 5469
1712544326226323472 ('MKU', 'ASK') 2 5222
1712544326226323476 ('BRV', 'ASK') 2 5847
1712544326226323473 ('IGM', 'BID') 2 6436
1712544326226323467 ('EPT', 'BID') 2 4519
